"row_id","fofId","mass","np","m.np"
13267,416000720302,54535700480,398,398
13268,416000014712,3856420044800,28144,28144
13269,416000262882,169361997824,1236,1236
13270,416000382622,111263997952,812,812
13271,416000673902,58783498240,429,429
13272,416000062632,831464996864,6068,6068
13273,416001143862,32337799168,236,236
13274,416000802802,48232599552,352,352
13275,416001262012,28912199680,211,211
13276,416000544162,74815397888,546,546
13277,416000342672,125924999168,919,919
13278,416000165602,283914993664,2072,2072
13279,416000491932,83858997248,612,612
13280,416000058382,898058027008,6554,6554
13281,416000180332,258017001472,1883,1883
13282,416000847872,45355098112,331,331
13283,416000373782,114277998592,834,834
13284,416001029012,36448501760,266,266
13285,416000398812,106194001920,775,775
13286,416000275472,160593002496,1172,1172
13287,416000137042,350235000832,2556,2556
13288,416000031242,1752679972864,12791,12791
13289,416000612452,65497698304,478,478
13290,416000903712,42203500544,308,308
13291,416000340572,126748000256,925,925
13292,416000486162,84955201536,620,620
13293,416000124912,388053008384,2832,2832
13294,416000100432,494383988736,3608,3608
13295,416001091212,34119100416,249,249
13296,416001212162,30282399744,221,221
13297,416000688192,57413300224,419,419
13298,416000979882,38503899136,281,281
13299,416001300042,27953000448,204,204
13300,416000327762,132366000128,966,966
13301,416000652492,60975898624,445,445
13302,416001173992,31378599936,229,229
13303,416001071572,34804199424,254,254
13304,416000216232,210606997504,1537,1537
13305,416000193812,237874003968,1736,1736
13306,416000414072,101808996352,743,743
13307,416000325102,133599002624,975,975
13308,416000914052,41655398400,304,304
13309,416000757182,51521200128,376,376
13310,416000164552,285970006016,2087,2087
13311,416000223752,202659004416,1479,1479
13312,416000497582,82762801152,604,604
13313,416001294462,28089999360,205,205
13314,416000381032,111812001792,816,816
13315,416000559832,72486002688,529,529
13316,416001305592,27815999488,203,203
13317,416000806792,47958601728,350,350
13318,416000369392,115785998336,845,845
13319,416000582312,69334401024,506,506
13320,416001267242,28775100416,210,210
13321,416000231362,195396993024,1426,1426
13322,416000034872,1559749984256,11383,11383
13323,416000983012,38366900224,280,280
13324,416000581272,69471404032,507,507
13325,416001135082,32611799040,238,238
13326,416000671032,59057500160,431,431
13327,416001251552,29186199552,213,213
13328,416001283402,28364099584,207,207
13329,416000639602,62346100736,455,455
13330,416000733252,53439500288,390,390
13331,416000914342,41655398400,304,304
13332,416000866112,44258902016,323,323
13333,416000560772,72348901376,528,528
13334,416000441652,94683897856,691,691
13335,416000562762,72074903552,526,526
13336,416001317802,27541899264,201,201
13337,416000992992,37955801088,277,277
13338,416000124422,389697994752,2844,2844
13339,416000906262,42066501632,307,307
13340,416000493342,83584901120,610,610
13341,416000359932,119210999808,870,870
13342,416000916962,41518399488,303,303
13343,416001165702,31652700160,231,231
13344,416001127372,32885899264,240,240
13345,416000936292,40559198208,296,296
13346,416000191092,241711005696,1764,1764
13347,416001221902,30008399872,219,219
13348,416000528752,77281796096,564,564
13349,416000777432,50013900800,365,365
13350,416000225072,201425993728,1470,1470
13351,416001156822,31926700032,233,233
13352,416001147842,32200800256,235,235
13353,416000576222,70156500992,512,512
13354,416000854382,44943998976,328,328
13355,416000621462,64401498112,470,470
13356,416000175542,265826992128,1940,1940
13357,416000109972,446425989120,3258,3258
13358,416000728292,53850599424,393,393
13359,416000215242,211703005184,1545,1545
13360,416001025132,36585500672,267,267
13361,416000938912,40422199296,295,295
13362,416000311482,140175998976,1023,1023
13363,416000664372,59742699520,436,436
13364,416000194292,237189005312,1731,1731
13365,416000673882,58783498240,429,429
13366,416000499072,82488696832,602,602
13367,416000233982,193067008000,1409,1409
13368,416000704812,55906000896,408,408
13369,416000448342,93039599616,679,679
13370,416000342262,126063001600,920,920
13371,416000229852,196767006720,1436,1436
13372,416000487612,84681097216,618,618
13373,416001201902,30556499968,223,223
13374,416001035922,36174499840,264,264
13375,416000916602,41518399488,303,303
13376,416001305622,27815999488,203,203
13377,416000838612,45903200256,335,335
13378,416000455572,91395301376,667,667
13379,416000777312,50013900800,365,365
13380,416000986172,38229798912,279,279
13381,416001288952,28227000320,206,206
13382,416000575262,70293602304,513,513
13383,416001178502,31241601024,228,228
13384,416001046082,35763400704,261,261
13385,416000359502,119348002816,871,871
13386,416000916612,41518399488,303,303
13387,416000237122,190189993984,1388,1388
13388,416001241342,29460299776,215,215
13389,416001008612,37270700032,272,272
13390,416001025152,36585500672,267,267
13391,416001160892,31789699072,232,232
13392,416000149902,317349003264,2316,2316
13393,416000079522,638808031232,4662,4662
13394,416000290782,151274995712,1104,1104
13395,416001252222,29186199552,213,213
13396,416000361672,118526001152,865,865
13397,416000308952,141408993280,1032,1032
13398,416001231312,29734299648,217,217
13399,416000214602,212388003840,1550,1550
13400,416000980312,38503899136,281,281
13401,416000051722,1025079967744,7481,7481
13402,416000676732,58509500416,427,427
13403,416000326562,132914003968,970,970
13404,416001139372,32474800128,237,237
13405,416001187782,30967500800,226,226
13406,416001086812,34256099328,250,250
13407,416001267932,28775100416,210,210
13408,416000467602,88791900160,648,648
13409,416000864062,44395900928,324,324
13410,416000387752,109620002816,800,800
13411,416000996212,37818798080,276,276
13412,416000178822,260484005888,1901,1901
13413,416000692872,57002201088,416,416
13414,416000821642,46999400448,343,343
13415,416001087302,34256099328,250,250
13416,416000329602,131542999040,960,960
13417,416000730082,53713600512,392,392
13418,416000550512,73856196608,539,539
13419,416000843402,45629198336,333,333
13420,416000467522,88791900160,648,648
13421,416000562662,72074903552,526,526
13422,416000217622,209098997760,1526,1526
13423,416000609012,65908801536,481,481
13424,416000076932,661964980224,4831,4831
13425,416001211872,30282399744,221,221
13426,416000164622,285833003008,2086,2086
13427,416000379832,112223002624,819,819
13428,416001005412,37407698944,273,273
13429,416000094732,527269986304,3848,3848
13430,416000126922,381339009024,2783,2783
13431,416000374162,114141003776,833,833
13432,416001294812,28089999360,205,205
13433,416000709272,55494901760,405,405
13434,416001221312,30008399872,219,219
13435,416000486852,84818100224,619,619
13436,416000076312,667720024064,4873,4873
13437,416000183012,253632004096,1851,1851
13438,416000528652,77281796096,564,564
13439,416001042502,35900399616,262,262
13440,416000970782,38914998272,284,284
13441,416000509592,80570400768,588,588
13442,416000784912,49465798656,361,361
13443,416001317092,27541899264,201,201
13444,416001094772,33982099456,248,248
13445,416000885612,43162701824,315,315
13446,416000283092,155796996096,1137,1137
13447,416001283462,28364099584,207,207
13448,416000450112,92628500480,676,676
13449,416000838632,45903200256,335,335
13450,416000080662,628805009408,4589,4589
13451,416000642162,62072098816,453,453
13452,416000950222,39874101248,291,291
13453,416001278032,28501100544,208,208
13454,416000941782,40285200384,294,294
13455,416000451912,92217499648,673,673
13456,416000431182,97287397376,710,710
13457,416000442082,94546903040,690,690
13458,416000009162,6159249965056,44950,44950
13459,416000447772,93176602624,680,680
13460,416000782962,49602899968,362,362
13461,416000109012,450811002880,3290,3290
13462,416000607902,66045800448,482,482
13463,416000866142,44258902016,323,323
13464,416001236342,29597300736,216,216
13465,416000073582,695535992832,5076,5076
13466,416000165312,284463005696,2076,2076
13467,416001262062,28912199680,211,211
13468,416000293712,149630992384,1092,1092
13469,416000485432,85092196352,621,621
13470,416000700082,56317100032,411,411
13471,416000123962,391341998080,2856,2856
13472,416000590752,68238200832,498,498
13473,416000738272,53028499456,387,387
13474,416001079132,34530201600,252,252
13475,416000758902,51384201216,375,375
13476,416000028972,1903820013568,13894,13894
13477,416000579172,69745500160,509,509
13478,416000955962,39600099328,289,289
13479,416001018332,36859600896,269,269
13480,416000964792,39189000192,286,286
13481,416000995832,37818798080,276,276
13482,416000633382,63031300096,460,460
13483,416000605732,66319798272,484,484
13484,416000743172,52617400320,384,384
13485,416000529492,77144801280,563,563
13486,416000927732,40970301440,299,299
13487,416000304192,143875997696,1050,1050
13488,416000659022,60290801664,440,440
13489,416000384322,110716002304,808,808
13490,416000762512,51110100992,373,373
13491,416000815102,47410499584,346,346
13492,416000237432,189916004352,1386,1386
13493,416000505162,81392500736,594,594
13494,416000086182,584271986688,4264,4264
13495,416000753682,51795300352,378,378
13496,416000733262,53439500288,390,390
13497,416000382222,111401000960,813,813
13498,416001131052,32748900352,239,239
13499,416000539802,75500503040,551,551
13500,416001211602,30282399744,221,221
13501,416000760722,51247198208,374,374
13502,416000938942,40422199296,295,295
13503,416000908662,41929498624,306,306
13504,416000434952,96328196096,703,703
13505,416000634682,62894198784,459,459
13506,416000664202,59742699520,436,436
13507,416000108562,453002985472,3306,3306
13508,416000644702,61797998592,451,451
13509,416000840872,45766201344,334,334
13510,416000832142,46314299392,338,338
13511,416000953052,39737098240,290,290
13512,416000032292,1691160018944,12342,12342
13513,416000163152,288710983680,2107,2107
13514,416000496912,82899795968,605,605
13515,416000027402,2016590036992,14717,14717
13516,416001095012,33982099456,248,248
13517,416001131302,32748900352,239,239
13518,416000119852,406004006912,2963,2963
13519,416000813112,47547498496,347,347
13520,416000651182,61112901632,446,446
13521,416000847742,45355098112,331,331
13522,416000888272,43025698816,314,314
13523,416000386452,110031003648,803,803
13524,416000787002,49328799744,360,360
13525,416001246792,29323200512,214,214
13526,416000392142,108248997888,790,790
13527,416001169762,31515600896,230,230
13528,416001311742,27678900224,202,202
13529,416000212982,214168993792,1563,1563
13530,416000126972,381202006016,2782,2782
13531,416000856902,44807000064,327,327
13532,416000914192,41655398400,304,304
13533,416000220032,206496006144,1507,1507
13534,416000245922,182517006336,1332,1332
13535,416000127332,379969011712,2773,2773
13536,416001118532,33159899136,242,242
13537,416000553342,73445097472,536,536
13538,416000526352,77692903424,567,567
13539,416001042702,35900399616,262,262
13540,416001262372,28912199680,211,211
13541,416000868512,44121899008,322,322
13542,416001283792,28364099584,207,207
13543,416000001192,39854800896000,290859,290859
13544,416000534682,76322603008,557,557
13545,416000423752,99205701632,724,724
13546,416000613512,65360699392,477,477
13547,416000351632,122363002880,893,893
13548,416000250622,178680004608,1304,1304
13549,416000032452,1681979998208,12275,12275
13550,416000127942,378051002368,2759,2759
13551,416000405772,104138997760,760,760
13552,416001025352,36585500672,267,267
13553,416000863922,44395900928,324,324
13554,416000728402,53850599424,393,393
13555,416000898422,42477600768,310,310
13556,416000426342,98520596480,719,719
13557,416000541612,75226398720,549,549
13558,416000883222,43299700736,316,316
13559,416001122912,33022900224,241,241
13560,416000317782,137023995904,1000,1000
13561,416000925132,41107300352,300,300
13562,416000188992,244726005760,1786,1786
13563,416000667022,59468599296,434,434
13564,416000900972,42340601856,309,309
13565,416000792772,48917700608,357,357
13566,416000154172,307619987456,2245,2245
13567,416000160682,293642993664,2143,2143
13568,416000936302,40559198208,296,296
13569,416001053312,35489300480,259,259
13570,416000220972,205537001472,1500,1500
13571,416001035682,36174499840,264,264
13572,416000044862,1194849992704,8720,8720
13573,416001161432,31789699072,232,232
13574,416000070862,724721991680,5289,5289
13575,416000197782,232531001344,1697,1697
13576,416000769902,50561998848,369,369
13577,416000413592,101945999360,744,744
13578,416000432312,97013301248,708,708
13579,416000750352,52069298176,380,380
13580,416000241382,186352992256,1360,1360
13581,416000115432,423543013376,3091,3091
13582,416000546072,74541301760,544,544
13583,416000674082,58783498240,429,429
13584,416001091242,34119100416,249,249
13585,416000852372,45081100288,329,329
13586,416000250812,178543001600,1303,1303
13587,416000362072,118388998144,864,864
13588,416000740092,52891398144,386,386
13589,416001300772,27953000448,204,204
13590,416000405292,104276000768,761,761
13591,416000770012,50561998848,369,369
13592,416000605872,66319798272,484,484
13593,416000651292,61112901632,446,446
13594,416000472692,87695704064,640,640
13595,416000959292,39463100416,288,288
13596,416000013902,4086069985280,29820,29820
13597,416000010842,5230089994240,38169,38169
13598,416000066742,774873022464,5655,5655
13599,416000953212,39737098240,290,290
13600,416000495582,83173900288,607,607
13601,416001148402,32200800256,235,235
13602,416000815382,47410499584,346,346
13603,416000331802,130584002560,953,953
13604,416000182502,254454005760,1857,1857
13605,416001212192,30282399744,221,221
13606,416000610262,65771700224,480,480
13607,416000750652,52069298176,380,380
13608,416000265762,167307001856,1221,1221
13609,416001005822,37407698944,273,273
13610,416001317852,27541899264,201,201
13611,416000901152,42340601856,309,309
13612,416000676932,58509500416,427,427
13613,416000733452,53439500288,390,390
13614,416001157112,31926700032,233,233
13615,416000477962,86599499776,632,632
13616,416000925692,41107300352,300,300
13617,416001284942,28364099584,207,207
13618,416000334692,129351000064,944,944
13619,416000528912,77281796096,564,564
13620,416000080262,632230969344,4614,4614
13621,416000830572,46451298304,339,339
13622,416000772232,50424999936,368,368
13623,416000297242,147712000000,1078,1078
13624,416001237672,29597300736,216,216
13625,416000300362,145930993664,1065,1065
13626,416001095802,33982099456,248,248
13627,416000407252,103727996928,757,757
13628,416000550762,73856196608,539,539
13629,416000920182,41381400576,302,302
13630,416000246772,181830991872,1327,1327
13631,416000898962,42477600768,310,310
13632,416000996022,37818798080,276,276
13633,416000173142,270075002880,1971,1971
13634,416000630982,63305302016,462,462
13635,416001208102,30419400704,222,222
13636,416000614672,65223700480,476,476
13637,416000443822,94135803904,687,687
13638,416001307222,27815999488,203,203
13639,416000759002,51384201216,375,375
13640,416001106412,33571000320,245,245
13641,416001169482,31515600896,230,230
13642,416001122612,33022900224,241,241
13643,416000178452,261032001536,1905,1905
13644,416001139672,32474800128,237,237
13645,416000885742,43162701824,315,315
13646,416000346352,124417998848,908,908
13647,416000881282,43436802048,317,317
13648,416000019272,2912039993344,21252,21252
13649,416000808982,47821500416,349,349
13650,416000836752,46040199168,336,336
13651,416000349502,123184996352,899,899
13652,416000561822,72211898368,527,527
13653,416001012192,37133598720,271,271
13654,416001153332,32063700992,234,234
13655,416000251532,177995005952,1299,1299
13656,416001019242,36859600896,269,269
13657,416000530552,77007798272,562,562
13658,416000620662,64538501120,471,471
13659,416000151392,313923010560,2291,2291
13660,416000917362,41518399488,303,303
13661,416001065162,35078299648,256,256
13662,416000577472,70019497984,511,511
13663,416000558212,72760000512,531,531
13664,416000006882,8166250119168,59597,59597
13665,416000284972,154701004800,1129,1129
13666,416001217732,30145400832,220,220
13667,416000826212,46725300224,341,341
13668,416000132852,362567008256,2646,2646
13669,416000306872,142505000960,1040,1040
13670,416000999622,37681700864,275,275
13671,416000732102,53576601600,391,391
13672,416000700072,56317100032,411,411
13673,416000394722,107426996224,784,784
13674,416000729962,53713600512,392,392
13675,416000958902,39463100416,288,288
13676,416000657682,60427800576,441,441
13677,416000970752,38914998272,284,284
13678,416001311332,27678900224,202,202
13679,416000047692,1118260035584,8161,8161
13680,416000278962,158400004096,1156,1156
13681,416001115602,33296900096,243,243
13682,416000063682,816665985024,5960,5960
13683,416001232322,29734299648,217,217
13684,416000246782,181830991872,1327,1327
13685,416000447942,93176602624,680,680
13686,416001084052,34393100288,251,251
13687,416001212872,30282399744,221,221
13688,416000849852,45218099200,330,330
13689,416000265162,167717994496,1224,1224
13690,416000919382,41381400576,302,302
13691,416000707842,55631900672,406,406
13692,416000342652,125924999168,919,919
13693,416000383492,110990000128,810,810
13694,416001277972,28501100544,208,208
13695,416000856732,44807000064,327,327
13696,416000021812,2563730046976,18710,18710
13697,416000995792,37818798080,276,276
13698,416000397002,106741997568,779,779
13699,416000618122,64812601344,473,473
13700,416000531202,76870696960,561,561
13701,416001047072,35763400704,261,261
13702,416000149082,319267012608,2330,2330
13703,416000305282,143328002048,1046,1046
13704,416000424272,99068698624,723,723
13705,416000766662,50836099072,371,371
13706,416001274092,28638099456,209,209
13707,416000114522,427378999296,3119,3119
13708,416000495672,83173900288,607,607
13709,416000200292,229241995264,1673,1673
13710,416000653962,60838899712,444,444
13711,416001029042,36448501760,266,266
13712,416000287322,153330008064,1119,1119
13713,416001136322,32611799040,238,238
13714,416000025372,2183209943040,15933,15933
13715,416000959752,39463100416,288,288
13716,416000601752,66867900416,488,488
13717,416000658062,60427800576,441,441
13718,416000862022,44532998144,325,325
13719,416000151872,312826986496,2283,2283
13720,416000315332,138258006016,1009,1009
13721,416001193792,30830499840,225,225
13722,416001203302,30556499968,223,223
13723,416000708072,55631900672,406,406
13724,416000596262,67553099776,493,493
13725,416000465082,89340002304,652,652
13726,416000779732,49876901888,364,364
13727,416000783502,49602899968,362,362
13728,416000511362,80296296448,586,586
13729,416000426462,98520596480,719,719
13730,416000775962,50150998016,366,366
13731,416001290442,28227000320,206,206
13732,416000408222,103452999680,755,755
13733,416000554502,73308102656,535,535
13734,416000233692,193341997056,1411,1411
13735,416000333732,129762000896,947,947
13736,416000407722,103591002112,756,756
13737,416000462602,89888096256,656,656
13738,416000138972,345028001792,2518,2518
13739,416000977682,38640898048,282,282
13740,416000285682,154289995776,1126,1126
13741,416000609232,65908801536,481,481
13742,416000785152,49465798656,361,361
13743,416000731842,53576601600,391,391
13744,416000878442,43573800960,318,318
13745,416001025572,36585500672,267,267
13746,416000269482,164702994432,1202,1202
13747,416000118382,411758985216,3005,3005
13748,416001289632,28227000320,206,206
13749,416000401642,105372000256,769,769
13750,416000456882,91121303552,665,665
13751,416000752112,51932299264,379,379
13752,416000113862,429846003712,3137,3137
13753,416001207412,30419400704,222,222
13754,416001032492,36311498752,265,265
13755,416000397032,106741997568,779,779
13756,416000218912,207729000448,1516,1516
13757,416001262762,28912199680,211,211
13758,416000971152,38914998272,284,284
13759,416000403912,104687001600,764,764
13760,416000470852,88106696704,643,643
13761,416001099012,33845000192,247,247
13762,416001053552,35489300480,259,259
13763,416000219912,206632992768,1508,1508
13764,416000468252,88654798848,647,647
13765,416000095222,524255985664,3826,3826
13766,416001118772,33159899136,242,242
13767,416000983232,38366900224,280,280
13768,416000131872,365581008896,2668,2668
13769,416000015182,3719940014080,27148,27148
13770,416001087042,34256099328,250,250
13771,416000647372,61524000768,449,449
13772,416001127132,32885899264,240,240
13773,416000764422,50973097984,372,372
13774,416001148132,32200800256,235,235
13775,416001317442,27541899264,201,201
13776,416000214082,212935999488,1554,1554
13777,416000121772,399014985728,2912,2912
13778,416000974202,38777901056,283,283
13779,416000947742,40011100160,292,292
13780,416000108172,454920994816,3320,3320
13781,416000196862,233763995648,1706,1706
13782,416000730192,53713600512,392,392
13783,416000266162,167032995840,1219,1219
13784,416000240612,187038007296,1365,1365
13785,416000823752,46862401536,342,342
13786,416000363922,117703999488,859,859
13787,416001306362,27815999488,203,203
13788,416000259742,171691999232,1253,1253
13789,416000048602,1095649984512,7996,7996
13790,416000267152,166347997184,1214,1214
13791,416000523102,78240997376,571,571
13792,416000809132,47821500416,349,349
13793,416000011262,5034009952256,36738,36738
13794,416000257532,173336002560,1265,1265
13795,416000695842,56728100864,414,414
13796,416000201652,227597991936,1661,1661
13797,416000206502,221569007616,1617,1617
13798,416000240932,186764001280,1363,1363
13799,416000493352,83584901120,610,610
13800,416000377832,112908001280,824,824
13801,416001095242,33982099456,248,248
13802,416000768202,50699100160,370,370
13803,416000779442,49876901888,364,364
13804,416000898602,42477600768,310,310
13805,416001057182,35352301568,258,258
13806,416000619362,64675598336,472,472
13807,416000620492,64538501120,471,471
13808,416000229432,197177999360,1439,1439
13809,416000365882,117019000832,854,854
13810,416000217112,209646993408,1530,1530
13811,416000959102,39463100416,288,288
13812,416000336462,128528998400,938,938
13813,416000499912,82351702016,601,601
13814,416000933452,40696299520,297,297
13815,416000686872,57550299136,420,420
13816,416001289262,28227000320,206,206
13817,416000616972,64949600256,474,474
13818,416001267612,28775100416,210,210
13819,416001064382,35078299648,256,256
13820,416001236622,29597300736,216,216
13821,416000589722,68375199744,499,499
13822,416001021892,36722601984,268,268
13823,416000481322,85914296320,627,627
13824,416000703252,56042999808,409,409
13825,416001178782,31241601024,228,228
13826,416000567372,71389798400,521,521
13827,416001056952,35352301568,258,258
13828,416001202282,30556499968,223,223
13829,416001079332,34530201600,252,252
13830,416001110682,33433999360,244,244
13831,416000345652,124691996672,910,910
13832,416000561762,72211898368,527,527
13833,416000517522,79200100352,578,578
13834,416000433872,96602300416,705,705
13835,416000464912,89340002304,652,652
13836,416000255282,174980005888,1277,1277
13837,416000628562,63579398144,464,464
13838,416001272582,28638099456,209,209
13839,416001251612,29186199552,213,213
13840,416000238032,189367992320,1382,1382
13841,416000748412,52206301184,381,381
13842,416001025162,36585500672,267,267
13843,416000671052,59057500160,431,431
13844,416000166632,281996001280,2058,2058
13845,416001018352,36859600896,269,269
13846,416000873312,43847798784,320,320
13847,416000713912,55083798528,402,402
13848,416000961892,39325999104,287,287
13849,416001060462,35215298560,257,257
13850,416001201942,30556499968,223,223
13851,416000169942,275830013952,2013,2013
13852,416000063052,825297993728,6023,6023
13853,416000773592,50288001024,367,367
13854,416001311392,27678900224,202,202
13855,416000443792,94135803904,687,687
13856,416001305962,27815999488,203,203
13857,416000947572,40011100160,292,292
13858,416000176012,265005006848,1934,1934
13859,416000459342,90573201408,661,661
13860,416001079142,34530201600,252,252
13861,416001015052,36996599808,270,270
13862,416000723462,54261698560,396,396
13863,416000174342,267883003904,1955,1955
13864,416000065072,797757014016,5822,5822
13865,416000153732,308579008512,2252,2252
13866,416000094502,528639983616,3858,3858
13867,416000605742,66319798272,484,484
13868,416000484712,85229199360,622,622
13869,416000028872,1910669967360,13944,13944
13870,416000645982,61660999680,450,450
13871,416001002232,37544701952,274,274
13872,416000854412,44943998976,328,328
13873,416000292992,150042001408,1095,1095
13874,416000584452,69060296704,504,504
13875,416000251492,177995005952,1299,1299
13876,416000767972,50699100160,370,370
13877,416000550562,73856196608,539,539
13878,416001025362,36585500672,267,267
13879,416001283832,28364099584,207,207
13880,416000542482,75089403904,548,548
13881,416001169522,31515600896,230,230
13882,416000393412,107837997056,787,787
13883,416000284662,154838007808,1130,1130
13884,416000821382,46999400448,343,343
13885,416000726752,53987598336,394,394
13886,416000015912,3546469892096,25882,25882
13887,416000137932,347767996416,2538,2538
13888,416000198622,231433994240,1689,1689
13889,416001143612,32337799168,236,236
13890,416000534622,76322603008,557,557
13891,416000614602,65223700480,476,476
13892,416000056082,937246982144,6840,6840
13893,416001283472,28364099584,207,207
13894,416000653792,60838899712,444,444
13895,416001152152,32063700992,234,234
13896,416000188432,245548007424,1792,1792
13897,416000919422,41381400576,302,302
13898,416000266332,166895992832,1218,1218
13899,416001288962,28227000320,206,206
13900,416000375742,113592999936,829,829
13901,416000316122,137846996992,1006,1006
13902,416001305652,27815999488,203,203
13903,416000639622,62346100736,455,455
13904,416001143892,32337799168,236,236
13905,416000875912,43710799872,319,319
13906,416000323342,134420996096,981,981
13907,416001278342,28501100544,208,208
13908,416000354122,121403998208,886,886
13909,416000980112,38503899136,281,281
13910,416000226222,200330002432,1462,1462
13911,416000739982,52891398144,386,386
13912,416000330842,130995003392,956,956
13913,416001079342,34530201600,252,252
13914,416000189442,244041007104,1781,1781
13915,416000340622,126748000256,925,925
13916,416001267622,28775100416,210,210
13917,416000031452,1740760023040,12704,12704
13918,416000156362,302686994432,2209,2209
13919,416001071822,34804199424,254,254
13920,416000328362,132092002304,964,964
13921,416000679672,58235400192,425,425
13922,416000045722,1170049990656,8539,8539
13923,416001178792,31241601024,228,228
13924,416001289272,28227000320,206,206
13925,416000371002,115238002688,841,841
13926,416001317452,27541899264,201,201
13927,416001139682,32474800128,237,237
13928,416000122502,396548997120,2894,2894
13929,416000262132,169909993472,1240,1240
13930,416000637162,62620200960,457,457
13931,416000764432,50973097984,372,372
13932,416000407612,103591002112,756,756
13933,416001257142,29049200640,212,212
13934,416001148142,32200800256,235,235
13935,416000293002,150042001408,1095,1095
13936,416001207752,30419400704,222,222
13937,416001279082,28501100544,208,208
13938,416000547932,74267303936,542,542
13939,416000026332,2104279957504,15357,15357
13940,416001232342,29734299648,217,217
13941,416000956572,39600099328,289,289
13942,416000333062,130035998720,949,949
13943,416000873822,43847798784,320,320
13944,416001301182,27953000448,204,204
13945,416000947952,40011100160,292,292
13946,416000267972,165800001536,1210,1210
13947,416000965392,39189000192,286,286
13948,416000883562,43299700736,316,316
13949,416000168292,278982000640,2036,2036
13950,416001079862,34530201600,252,252
13951,416000276202,160181993472,1169,1169
13952,416000945212,40148201472,293,293
13953,416000295292,148809007104,1086,1086
13954,416001179482,31241601024,228,228
13955,416000638602,62483202048,456,456
13956,416000005332,10435100147712,76155,76155
13957,416000566532,71526801408,522,522
13958,416001091552,34119100416,249,249
13959,416001202942,30556499968,223,223
13960,416000669902,59194601472,432,432
13961,416000436172,96054198272,701,701
13962,416001064882,35078299648,256,256
13963,416000410642,102768001024,750,750
13964,416000284282,155111997440,1132,1132
13965,416000007442,7577180045312,55298,55298
13966,416000993262,37955801088,277,277
13967,416000881292,43436802048,317,317
13968,416001140262,32474800128,237,237
13969,416000469602,88380801024,645,645
13970,416000203822,224856997888,1641,1641
13971,416000391312,108523003904,792,792
13972,416001306792,27815999488,203,203
13973,416000486992,84818100224,619,619
13974,416000376222,113455996928,828,828
13975,416000214252,212798996480,1553,1553
13976,416000228532,198000001024,1445,1445
13977,416000773952,50288001024,367,367
13978,416000712542,55220899840,403,403
13979,416000876072,43710799872,319,319
13980,416000698932,56454098944,412,412
13981,416000232462,194438004736,1419,1419
13982,416000251512,177995005952,1299,1299
13983,416000790982,49054801920,358,358
13984,416001072342,34804199424,254,254
13985,416000656662,60564799488,442,442
13986,416000614832,65223700480,476,476
13987,416000407652,103591002112,756,756
13988,416001139952,32474800128,237,237
13989,416000698832,56454098944,412,412
13990,416000327782,132366000128,966,966
13991,416001283812,28364099584,207,207
13992,416000980122,38503899136,281,281
13993,416000277462,159358992384,1163,1163
13994,416000428442,97972502528,715,715
13995,416000178112,261579997184,1909,1909
13996,416001118792,33159899136,242,242
13997,416000489772,84270096384,615,615
13998,416000081842,618529030144,4514,4514
13999,416000132312,364211011584,2658,2658
14000,416000303432,144287006720,1053,1053
14001,416000405802,104138997760,760,760
14002,416000579232,69745500160,509,509
14003,416000218642,208003006464,1518,1518
14004,416000259912,171554996224,1252,1252
14005,416000367032,116608000000,851,851
14006,416000598212,67278999552,491,491
14007,416001278352,28501100544,208,208
14008,416001267632,28775100416,210,210
14009,416001317482,27541899264,201,201
14010,416000258632,172514000896,1259,1259
14011,416000115742,422172000256,3081,3081
14012,416000880742,43436802048,317,317
14013,416000796772,48643698688,355,355
14014,416001039292,36037398528,263,263
14015,416000999212,37681700864,275,275
14016,416000710812,55357898752,404,404
14017,416000426892,98383601664,718,718
14018,416000714012,55083798528,402,402
14019,416000515092,79611199488,581,581
14020,416000996032,37818798080,276,276
14021,416001178802,31241601024,228,228
14022,416000014322,3968089980928,28959,28959
14023,416000096012,519734001664,3793,3793
14024,416000049492,1075230015488,7847,7847
14025,416000815272,47410499584,346,346
14026,416001095092,33982099456,248,248
14027,416000405302,104276000768,761,761
14028,416000149252,318856003584,2327,2327
14029,416000396122,107016003584,781,781
14030,416000093032,537683984384,3924,3924
14031,416000956342,39600099328,289,289
14032,416000637452,62620200960,457,457
14033,416000166262,282681999360,2063,2063
14034,416000415132,101534998528,741,741
14035,416001084062,34393100288,251,251
14036,416001079562,34530201600,252,252
14037,416000759432,51384201216,375,375
14038,416000886272,43162701824,315,315
14039,416000405832,104138997760,760,760
14040,416000559152,72622997504,530,530
14041,416000977692,38640898048,282,282
14042,416000597362,67415998464,492,492
14043,416000658072,60427800576,441,441
14044,416000920192,41381400576,302,302
14045,416000406732,103864999936,758,758
14046,416000522332,78378000384,572,572
14047,416000524882,77966901248,569,569
14048,416001119652,33159899136,242,242
14049,416000904112,42203500544,308,308
14050,416001307242,27815999488,203,203
14051,416000743632,52617400320,384,384
14052,416000224952,201562996736,1471,1471
14053,416001203322,30556499968,223,223
14054,416001193802,30830499840,225,225
14055,416001005802,37407698944,273,273
14056,416000505252,81392500736,594,594
14057,416001061502,35215298560,257,257
14058,416000990062,38092800000,278,278
14059,416001026092,36585500672,267,267
14060,416001274112,28638099456,209,209
14061,416001080172,34530201600,252,252
14062,416001179492,31241601024,228,228
14063,416000770312,50561998848,369,369
