#OK
#SQL= select fofId, x, y, z, np from MDR1..FOF f  
#	where f.x between 450 and 550 
#	and f.y between 450 and 550
#	and f.z between 450 and 550
#	and snapnum = 85 
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-04 15:35:28.519 CEST
#QUERYTIME 59 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofId,x,y,z,np
85001947439,517.1857,475.1949,506.2208,214
85001947609,546.2388,513.7209,484.0579,214
85001956057,498.427,546.0076,484.8292,213
85001956245,518.1262,510.4244,451.1971,213
85001956980,509.8248,477.4734,503.2231,213
85001964633,476.1036,549.8287,492.3049,212
85001964636,475.2793,512.4604,487.0961,212
85001964642,481.7852,509.7497,495.6989,212
85001964643,491.0105,520.5403,498.9147,212
85001973368,483.7367,547.5496,499.0882,211
85001973557,541.0665,513.4735,484.5259,211
85001982478,542.3208,510.5033,498.1183,210
85001982479,531.5267,523.4728,496.421,210
85001991358,529.9693,532.5117,482.438,209
85002000192,469.9032,506.6493,482.7276,208
85002000211,510.1877,478.1421,542.1759,208
85002000359,541.7054,515.1819,487.8365,208
85002000360,522.2809,536.8652,495.3824,208
85002009397,499.4624,523.5016,495.4212,207
85002009415,536.3517,454.864,507.7428,207
85002010675,517.8548,499.4274,516.4362,207
85002028064,471.5798,544.3959,471.2443,205
85002028092,533.7513,516.2663,480.6046,205
85002038278,525.634,476.9792,503.6841,204
85002046680,476.6741,547.1358,476.4998,203
85002046715,529.5277,462.1002,507.3498,203
85002046874,518.4031,526.7928,454.6352,203
85002046877,512.3474,527.5028,488.6705,203
85002046880,504.1192,504.3044,461.9254,203
85002056486,527.1583,511.4722,485.7705,202
85002065958,542.6443,469.6231,542.4907,201
85002065963,514.8151,478.2936,506.4983,201
85002075712,504.5782,505.6917,483.6072,200
85002076634,512.8744,475.2843,501.3542,200
85002077021,510.4565,495.6563,515.3934,200
85001643140,482.204,501.554,500.6367,256
85001649374,466.9919,509.6556,533.1486,255
85001649375,485.5852,533.816,518.6723,255
85001655623,484.9095,546.2416,523.2772,254
85001661839,450.7865,531.7996,528.9436,253
85001668206,484.6909,525.2584,515.7985,252
85001674601,497.3541,527.6285,510.5682,251
85001680920,453.4087,523.673,515.0038,250
85001680921,484.5649,524.8737,518.3794,250
85001687301,467.6581,512.5746,531.8982,249
85001687303,485.0764,544.3993,534.1403,249
85001740642,493.6265,508.7784,512.4828,241
85001747343,466.6275,517.3188,508.0309,240
85001747344,455.3307,514.8308,538.6044,240
85001754185,478.5842,533.6744,510.9796,239
85001754187,491.764,520.2457,524.0084,239
85001761227,488.6164,522.2672,518.0472,238
85001761228,461.7366,539.254,521.7559,238
85001768257,483.2614,539.4417,510.8274,237
85001777082,487.93,541.1381,545.6935,236
85001789803,462.6255,547.8731,540.2222,234
85001797093,452.9196,510.4994,507.4035,233
85001804371,475.4628,544.3652,504.6606,232
85001811830,485.146,509.5158,508.1723,231
85001819276,474.0563,545.7197,514.8165,230
85001819277,454.8471,502.8919,539.4982,230
85001819278,482.7414,502.0631,500.6456,230
85001819279,493.2469,507.8827,512.5009,230
85001834452,475.9839,511.816,533.3192,228
85001834453,477.4657,545.1797,542.3175,228
85001834454,496.0006,546.6411,509.655,228
85001836229,483.6891,527.5702,549.1637,228
85001857793,470.2144,517.3434,507.1761,225
85001865528,493.3016,502.765,511.5299,224
85001873406,498.2654,530.4131,512.4077,223
85001889589,457.1564,529.6461,510.9759,221
85001897697,485.0084,539.0128,513.6846,220
85001897698,454.3599,539.8333,535.0274,220
85001897699,495.6489,508.5359,514.2269,220
85001905915,464.415,513.1663,526.2607,219
85001905916,498.3673,513.3257,512.2728,219
85001914938,497.0712,540.3392,543.3489,218
85001922224,453.9225,533.5574,533.5222,217
85001938915,462.9354,546.0533,509.6217,215
85001939924,485.8808,527.9241,543.3331,215
85001947428,483.5025,545.6328,516.3111,214
85001947429,484.8773,537.7657,510.9743,214
85001947430,492.6237,519.505,505.1585,214
85001947431,490.1512,541.8166,542.6634,214
85001956062,457.5149,531.0637,505.5609,213
85001956063,484.9813,544.2188,512.9644,213
85001964645,498.6854,510.6455,500.5084,212
85001965610,485.0764,543.2268,544.084,212
85001973367,450.067,513.0133,538.6119,211
85001973369,491.6477,532.1639,508.9751,211
85001982285,464.8783,533.9701,502.6996,210
85001982286,492.665,520.7814,520.6313,210
85001991166,461.8052,519.4102,504.8017,209
85002000197,454.6776,547.7679,516.6895,208
85002000198,487.308,523.2001,515.4593,208
85002018585,492.3797,531.9825,509.8615,206
85002027901,484.2667,536.2908,539.8977,205
85002037292,468.4272,519.0446,506.712,204
85002037293,493.2052,509.2538,508.4656,204
85002046686,454.005,506.6053,524.5018,203
85002046687,494.2694,522.4346,506.2827,203
85002056293,466.4214,545.7548,507.9293,202
85002056294,457.3528,531.5056,505.306,202
85002056295,462.8266,544.0268,516.2911,202
85002065946,474.5285,541.014,506.1617,201
85002075498,485.1978,547.5034,532.8561,200
85002085352,494.9038,526.2916,507.7498,199
85002085353,497.2461,539.264,513.794,199
85002095088,454.0196,528.6705,514.6164,198
85002095089,452.691,530.3291,519.7617,198
85002105198,457.9105,548.1182,526.6288,197
85002115377,489.519,531.2496,506.1815,196
85002135921,459.0681,504.1015,513.4627,194
85002135922,472.3773,538.7115,531.8677,194
85002135926,491.2712,523.4781,501.2595,194
85002138426,483.7923,538.0834,546.0545,194
85002146254,468.815,506.8918,502.4433,193
85002148640,466.602,537.9111,547.1323,193
85002148641,487.5238,541.1624,547.4531,193
85002156751,474.5992,529.5541,500.776,192
85002156754,455.6341,543.0629,533.5942,192
85002167246,469.5341,507.7874,532.2554,191
85002188855,469.6942,500.8417,536.2147,189
85002188857,485.4872,545.2084,532.7188,189
85002188858,493.6786,520.1426,511.5852,189
85002210795,454.93,508.677,539.004,187
85002210797,487.757,504.698,504.271,187
85002222024,451.9622,509.1142,527.7218,186
85002222026,478.7726,530.459,522.6336,186
85002233072,453.0381,507.878,526.3622,185
85002233073,466.7278,548.4993,528.7946,185
85002233074,492.2789,525.626,524.5704,185
85002233075,493.4573,514.1464,506.6807,185
85002244375,486.2253,536.1313,520.1714,184
85002255837,469.9891,545.8431,507.6859,183
85002267322,455.6638,500.1306,539.8184,182
85002279151,486.3589,535.4016,524.4677,181
85002279152,499.8047,515.5253,533.1902,181
85002291069,455.6305,503.2703,536.3286,180
85002302928,471.6809,509.2437,510.4873,179
85002315020,485.0887,540.5451,516.9718,178
85002315021,477.9352,530.9129,524.4003,178
85002327271,475.9042,539.571,522.1822,177
85002339522,468.4211,546.6053,509.8041,176
85002339523,463.9365,517.3763,531.5426,176
85002339524,488.5305,531.6749,506.3437,176
85002342346,469.6188,514.6693,544.5369,176
85002352044,478.8445,509.5618,508.4957,175
85002352045,457.4691,543.7808,533.7756,175
85002352046,473.3291,501.0741,500.3366,175
85002364831,463.4536,500.1428,503.9255,174
85002364833,480.3549,531.5052,514.5817,174
85002364835,493.0961,512.0704,506.9576,174
85002367730,464.0194,539.3575,549.8534,174
85002367731,462.8821,542.7106,546.0322,174
85002377663,459.9143,530.1978,509.3798,173
85002377664,470.0225,507.4514,511.1201,173
85002377665,454.6718,546.8376,517.2117,173
85002390748,454.4724,501.5925,529.9626,172
85002403690,475.9959,543.0842,503.8901,171
85002430459,454.8301,539.3024,506.4106,169
85002430463,487.7279,535.43,510.1349,169
85002457796,479.2359,541.4943,512.6506,167
85002457797,456.7019,501.3499,518.9252,167
85002457799,461.84,528.7568,524.8431,167
85002457800,483.954,500.3394,502.1206,167
85002471764,465.255,500.8244,528.6733,166
85002471765,450.4353,515.9554,537.7559,166
85002471766,454.2868,505.8533,540.2393,166
85002471768,490.6475,524.1812,500.8513,166
85002485817,482.7145,542.1253,518.5577,165
85002485819,498.5136,512.219,525.6544,165
85002499908,473.9147,535.8338,507.0594,164
85002499909,465.6882,518.2985,529.3542,164
85002514286,459.3435,547.5218,529.3117,163
85002543623,478.6554,531.3537,500.2091,161
85002543625,461.9556,531.978,519.9949,161
85002558756,454.0079,515.5009,507.4799,160
85002573878,486.121,538.0948,510.8717,159
85002573882,493.7575,525.6179,514.5666,159
85002573883,496.171,506.9133,501.2544,159
85002589170,468.0327,538.2352,517.3826,158
85002589172,455.4754,536.0119,526.8673,158
85002589173,460.1573,543.5667,536.3832,158
85002592734,453.8063,521.3432,544.0988,158
85002604633,458.9583,514.2072,501.6308,157
85002604635,472.5335,540.3207,513.8292,157
85002604636,486.3311,537.8571,516.8635,157
85002604638,486.1487,528.1501,540.4606,157
85002621884,467.2594,543.6804,542.7698,156
85002635958,456.1084,510.2199,525.1854,155
85002635961,492.7849,526.5569,507.4273,155
85012547929,497.7174,461.5871,535.7711,21
85012579644,459.4267,493.1768,545.4284,21
85012579793,475.9224,463.4086,500.1875,21
85012579795,456.7696,483.1089,503.8697,21
85012579797,458.5764,454.2514,504.996,21
85012579806,470.6224,465.2224,507.8882,21
85012579807,453.5188,465.6755,509.8621,21
85012579815,465.4965,460.526,515.223,21
85012579818,474.5536,456.9254,518.6555,21
85012579823,477.6405,454.3959,521.1901,21
85012579825,453.3087,455.7406,523.6558,21
85012579826,473.2935,465.2731,516.414,21
85012579840,492.5716,467.1143,506.4251,21
85012579843,453.5537,472.5865,518.7508,21
85012579844,489.5661,480.4475,520.2605,21
85012579851,496.89,469.9759,502.1042,21
85012579858,464.4751,480.0093,506.778,21
85012844354,460.3092,495.6464,529.1647,20
85012844375,453.1012,494.815,514.0066,20
85012844466,472.2054,457.0496,529.6348,20
85012844467,469.7415,457.3197,529.4296,20
85012844468,473.3521,461.9562,528.1518,20
85012844469,462.5833,458.1667,530.4507,20
85012844470,462.2589,458.3298,530.3647,20
85012844471,461.896,455.5549,531.3041,20
85012844472,462.5417,458.4044,530.236,20
85012844473,461.5328,455.6989,531.3607,20
85012844474,463.1046,458.4445,531.204,20
85012844475,462.4192,454.3385,532.0615,20
85012844476,464.5188,454.7191,531.2928,20
85012844480,467.7332,481.744,526.5807,20
85012844601,454.9779,474.6606,546.9889,20
85012844647,490.1593,452.0716,540.1096,20
85012844678,494.8283,451.8803,542.5607,20
85012844680,498.568,458.6467,539.9019,20
85012844686,484.6362,458.1953,536.5675,20
85012844724,460.3627,492.8511,548.4709,20
85012844725,456.9818,490.3681,534.9491,20
85012844748,457.4275,459.6246,528.9605,20
85012844749,458.2096,459.1437,531.2928,20
85012844750,476.4844,464.8911,529.6555,20
85012844751,460.0536,479.9865,529.2242,20
85012844753,480.3755,453.8113,530.0641,20
85012844754,482.404,453.4702,531.2146,20
85012844756,466.1613,456.3817,531.5792,20
85012844759,475.2588,465.4514,527.928,20
85012844760,488.4611,466.5041,531.8801,20
85012844761,463.2247,465.3448,532.3535,20
85012844763,462.8164,461.8688,530.6451,20
85012844764,451.4343,470.9618,533.929,20
85012844765,459.8389,474.8346,531.9423,20
85012844783,460.9603,488.0072,539.0445,20
85012844787,461.1409,457.4539,535.1741,20
85012844789,459.0645,460.7982,538.0324,20
85012844790,458.4536,458.6729,538.6418,20
85012844791,497.9859,461.5078,535.601,20
85012844792,496.6065,459.894,535.6536,20
85012879524,456.4606,480.9492,504.4639,20
85012879525,472.0557,461.9355,505.4727,20
85012879526,468.1282,462.5282,509.4268,20
85012879527,467.0413,463.9203,510.9601,20
85012879528,467.3184,464.8382,510.2827,20
85012879536,457.13,462.1093,509.7281,20
85012879542,462.9394,477.3211,504.9192,20
85012879545,468.4907,453.7107,515.8777,20
85012879546,459.739,461.0845,512.8683,20
85012879550,450.1768,457.4479,518.2131,20
85012879551,476.5378,454.6205,521.6349,20
85012879552,466.4624,464.7446,519.2313,20
85012879553,473.0906,464.8517,516.8375,20
85012879567,473.838,459.5591,522.1121,20
85012879569,454.9165,458.9116,525.6517,20
85012879570,461.1568,465.5042,520.8929,20
85012879573,468.3096,464.5201,523.3483,20
85012879574,468.7185,464.6976,524.3223,20
85012879580,496.4382,461.6502,512.7931,20
85012879581,497.1566,480.9247,520.4896,20
85000013803,491.6891,490.5997,517.0735,15225
85000059024,490.4054,492.5856,514.865,5596
85000081205,494.5307,491.1808,518.0181,4352
85000139946,489.2952,486.9923,516.2604,2764
85000181395,492.1628,489.0099,519.8987,2206
85000201075,498.2917,497.872,516.4133,2012
85000342126,490.9837,484.8964,521.9323,1237
85000353832,496.5792,487.1789,511.4832,1198
85000438532,499.4743,487.6839,522.6483,976
85000482598,488.8236,486.1916,500.4081,890
85000504254,492.9612,488.5248,521.6869,852
85000513995,495.971,492.7717,518.4545,836
85000522302,472.9944,469.7213,511.2586,823
85000524881,475.4268,470.6166,524.7562,819
85000530279,497.4688,492.6864,518.3297,811
85000590151,478.3809,475.8248,523.7317,730
85000640504,489.7026,484.6873,518.2816,673
85000728902,470.9426,469.9843,510.2413,591
85000885042,480.2383,484.4265,513.0995,486
85000897642,497.1226,473.5005,531.5093,479
85000952118,483.2692,468.8582,528.5635,451
85001037598,490.7862,495.0156,516.4128,413
85001136621,471.7555,474.5547,523.3006,376
85001166848,469.4928,483.6396,510.0836,366
85001169944,488.8095,489.9407,518.2205,365
85001176166,488.1964,486.4245,515.1481,363
85001214942,479.9674,478.6314,522.8396,351
85001242120,486.8423,493.4306,510.0716,343
85001263530,490.9424,487.9162,512.2737,337
85001308239,488.0484,485.7503,521.6885,325
85001308241,490.9377,489.7032,517.7606,325
85001394170,478.0218,498.693,503.1005,304
85001398623,488.6666,495.5515,509.2585,303
85001435495,490.8215,493.8865,516.0882,295
85001529949,473.6122,494.6374,503.8115,276
85001579040,482.434,490.2703,517.95,267
85001637645,485.7701,491.6615,509.5978,257
85001661840,488.0494,496.3426,504.4436,253
85001748110,468.9289,480.8475,514.3179,240
85001775451,499.7312,498.7943,532.9272,236
85001776266,475.8806,471.2141,521.4506,236
85001776267,489.6753,489.7743,515.9141,236
85001797860,492.4992,486.6541,520.5223,233
85001873405,497.1847,496.5775,538.9869,223
85001875254,469.728,496.4392,547.2423,223
85001906867,499.5336,484.712,510.4976,219
85001906869,489.6343,493.6072,513.1339,219
85001922231,481.3141,469.9426,526.9911,217
85001939932,490.7428,491.7078,517.7955,215
85001957014,471.3822,486.2043,508.815,213
85001973370,499.0801,494.2778,517.7134,211
85002009396,488.2942,496.9747,510.1338,207
85002116494,491.7589,491.6647,518.0296,196
85002147435,486.7787,491.1027,517.1174,193
85002199736,491.9372,497.2816,516.3064,188
85002200938,474.2049,472.3977,523.7915,188
85002268633,490.1161,490.5943,515.3097,182
85002280495,470.4687,493.103,501.7663,181
85002302945,486.0422,489.2393,545.8652,179
85002304275,475.4366,474.4295,521.4292,179
85002328629,489.9103,491.1342,516.2355,177
85002377666,478.0973,499.1456,500.5671,173
85002377682,499.5024,492.2697,543.2695,173
85002430465,495.5653,497.0557,515.7538,169
85002457815,482.4616,472.6799,526.767,167
85002545268,489.7834,486.2637,518.4123,161
85002558757,495.8272,498.5051,535.9512,160
85002573880,490.7812,496.3281,516.4828,159
85002573881,488.9193,496.099,504.8825,159
85002590844,496.3467,491.4787,519.6595,158
85002623775,483.2757,497.839,549.2428,156
85002685978,489.2549,489.7588,515.4415,152
85002736506,490.8628,491.9483,515.4207,149
85002770994,483.6011,491.2082,506.4292,147
85002788602,489.4725,493.1132,514.1035,146
85002880141,489.5251,486.371,516.6451,141
85002998593,495.2071,487.0159,512.5673,135
85003059124,486.147,477.3619,547.3002,132
85003127395,492.9755,489.1936,518.4302,129
85003220409,481.9288,483.2329,515.6333,125
85012579770,453.9273,461.27,466.8931,21
85012579774,477.3638,468.6673,469.7045,21
85012579775,452.0969,453.054,478.9152,21
85012579789,482.392,467.2314,494.0328,21
85012579790,485.1852,472.0973,488.9137,21
85012579796,489.7391,461.4909,478.5482,21
85012579798,472.7635,476.1458,496.6074,21
85012579799,481.5011,470.4727,494.9206,21
85012579822,490.9596,464.1764,493.2321,21
85012579838,488.4528,478.1361,466.4431,21
85012579852,494.4342,468.4619,476.6263,21
85012579854,495.043,465.1198,481.1635,21
85012579869,483.5193,492.7863,468.5416,21
85012579872,492.7899,488.543,467.5114,21
85012579873,489.1632,488.8366,453.1946,21
85012579874,497.4496,491.7401,475.5889,21
85012579902,477.2713,489.158,454.572,21
85012812504,486.9059,457.4105,450.2372,20
85012844195,488.5898,495.4901,481.0311,20
85012844199,490.3778,498.9334,485.175,20
85012844408,489.8619,497.17,492.7222,20
85012847007,473.8885,494.6014,451.9181,20
85012847008,473.7445,494.0729,452.1971,20
85012847009,476.9966,491.8969,453.4464,20
85012847010,473.1852,492.9929,453.3812,20
85012847011,474.5144,495.6122,452.5428,20
85012847012,473.9941,495.7184,451.9344,20
85012847013,475.0976,491.6352,454.5074,20
85012847014,476.8873,495.2661,452.2859,20
85012847015,475.4079,496.2865,453.067,20
85012847016,475.7988,492.4203,452.5217,20
85012847017,476.1292,494.6263,455.1451,20
85012847018,477.8692,493.3212,454.8493,20
85012847019,476.2878,490.9138,453.6766,20
85012847020,475.9446,488.5708,455.0936,20
85012847021,480.8207,493.6918,453.6966,20
85012847023,488.1176,493.9996,473.2462,20
85012847024,470.0633,491.4704,450.7218,20
85012847028,499.4466,496.0764,452.2863,20
85012849823,471.1625,496.1503,460.5212,20
85012849828,483.3047,495.009,453.554,20
85012879437,477.1591,476.4015,455.6029,20
85012879438,477.3602,476.962,456.0714,20
85012879439,478.201,478.1646,454.7704,20
85012879440,477.0882,478.8998,454.5126,20
85012879442,479.2262,461.0811,457.9105,20
85012879449,498.021,466.2173,460.2987,20
85012879454,455.9998,465.2144,462.3098,20
85012879460,485.3607,461.892,460.3601,20
85012879464,471.375,485.6186,460.4965,20
85012879495,456.2819,454.1416,468.2388,20
85012879500,462.6942,463.3581,467.6901,20
85012879502,466.748,455.9811,474.0299,20
85012879507,470.8854,456.841,475.8364,20
85012879508,468.8104,455.0777,476.8596,20
85012879509,487.6895,478.642,474.5211,20
85012879513,488.5348,456.1345,482.3282,20
85012879515,469.1537,453.9101,484.5811,20
85012879518,472.4245,480.4529,485.4393,20
85012879548,489.2246,468.9236,480.5633,20
85012879549,491.2433,460.9396,482.6014,20
85012879560,492.6159,459.8182,497.9652,20
85012879561,491.3547,468.1028,499.1782,20
85012879562,491.5491,467.4337,497.7612,20
85012879563,496.9823,454.7557,487.3408,20
85012879564,497.5584,455.6927,495.997,20
85012879575,494.8231,459.8486,499.3495,20
85012879577,497.1633,474.4163,486.1687,20
85012879578,497.6115,461.7612,493.5208,20
85012879591,495.1203,484.2596,487.4621,20
85012879592,487.7444,488.2256,477.5593,20
85012879600,480.0644,491.027,480.3156,20
85012879602,491.3987,492.7695,451.2683,20
85012879603,498.2565,491.738,475.756,20
85012879604,473.656,490.3981,457.0526,20
85012879629,478.982,489.1576,451.4041,20
85012879630,478.664,489.2836,451.7289,20
85000003789,458.2537,477.6501,452.1095,31667
85000014138,462.8256,477.9364,454.9815,15006
85000016948,455.2761,477.323,450.6464,13423
85000017848,464.7932,473.0648,460.8328,12979
85000027511,456.6871,455.5132,476.2751,9715
85000053109,450.5475,457.0627,487.9425,6070
85000095408,463.0693,478.4965,496.9124,3816
85000212367,465.6424,473.7681,466.2069,1916
85000223190,461.3548,473.5826,457.745,1832
85000252683,466.4738,477.7437,455.5986,1637
85000279028,457.6564,469.8075,454.456,1496
85000301170,452.5056,453.4061,477.8837,1394
85000309705,460.1219,479.7109,453.2336,1358
85000379299,460.0057,475.0247,456.698,1122
85000415103,458.4578,473.9906,458.2241,1029
85000418106,457.1259,464.4515,476.8099,1022
85000462365,462.3727,479.5956,497.0271,928
85000501900,467.8996,499.6541,451.4178,856
85000537569,464.1151,474.8686,456.4245,800
85000568887,451.3438,479.496,488.9604,757
85000570406,454.2552,483.1216,453.9068,755
85000610294,457.3287,458.778,475.3231,706
85000684045,465.8517,477.1456,490.8619,630
85000740151,467.159,469.5545,463.1273,582
85000771730,465.7806,479.2794,455.3975,558
85000820035,454.1266,458.5416,469.3668,525
85000885040,463.495,476.6969,454.0631,486
85000901457,454.0926,480.8637,496.9896,477
85000910676,462.3863,497.557,491.7577,472
85000937473,456.1917,478.3,451.8213,458
85000937916,458.6109,482.3411,499.4813,458
85000956434,466.3471,454.4851,488.8114,449
85000973251,463.9561,478.6455,495.5175,441
85001011330,454.6695,455.1609,475.6936,424
85001020667,457.6122,481.0075,453.5025,420
85001037595,451.933,476.442,452.4011,413
85001056731,460.9503,480.1616,453.8678,405
85001078255,468.0834,469.2653,462.6834,397
85001099682,454.6566,456.2165,474.743,389
85001119261,463.8432,468.8697,463.442,382
85001130805,452.3152,470.5074,475.8925,378
85001157578,454.6903,474.3682,462.8409,369
85001176164,465.7589,470.4203,461.7661,363
85001198589,466.0505,473.8462,468.3587,356
85001231783,467.6385,470.7664,454.6597,346
85001249053,459.8384,456.1008,475.216,341
85001304398,464.412,467.9694,482.8748,326
85001319930,458.5576,460.6162,473.7937,322
85001368978,453.4118,453.4225,474.4843,310
85001373240,466.9129,487.2894,453.1491,309
85001373241,461.1872,463.1763,488.4503,309
85001381768,467.0447,478.2186,455.6287,307
85001408089,465.4415,473.9666,463.953,301
85001416603,454.2899,494.2586,488.756,299
85001439665,466.5958,495.5156,451.3583,294
85001444731,452.1871,457.7406,471.5685,293
85001448942,468.4843,499.5539,452.9494,292
85001469038,454.2994,455.2882,493.2539,288
85001478842,454.6777,454.3647,478.4905,286
85001488861,460.8292,479.3583,498.5123,284
85001488862,463.4323,453.7521,495.7512,284
85001524645,465.2159,463.033,479.3329,277
85001535142,461.551,475.8941,457.3616,275
85001551395,468.2245,478.623,454.9387,272
85001572257,457.0579,481.7534,450.4903,268
85001637641,453.9512,458.4072,471.0108,257
85001643861,457.6404,461.4335,476.1844,256
85001681628,453.6471,472.4308,489.0471,250
85001701150,457.3668,485.2493,499.473,247
85001707744,458.686,460.8805,470.8725,246
85001727714,462.9059,464.1309,474.9956,243
85001734498,453.6647,460.6075,486.1559,242
85001747469,464.0925,499.5437,450.1413,240
85001748109,455.9943,482.0029,453.8632,240
85001760465,461.6138,477.8566,452.917,238
85001762054,463.4725,453.3191,494.6437,238
85001769022,453.3883,467.7934,480.4408,237
85001797859,464.0826,492.213,482.8184,233
85001820100,450.5431,468.3244,481.9109,230
85001850781,452.6953,481.557,495.2087,226
85002085354,477.5228,523.0105,495.1867,199
85002085378,546.6011,485.9685,526.4294,199
85002085553,521.8516,522.538,457.5838,199
85002085554,529.7264,538.222,469.6446,199
85002085556,541.437,516.7554,495.6173,199
85002096183,513.2498,470.6387,501.3333,198
85002096606,535.0724,499.6928,523.3161,198
85002105191,469.3825,523.2784,477.5964,197
85002105216,504.1018,474.1812,528.6335,197
85002115399,537.9493,463.8292,515.1389,196
85002115401,546.3104,469.1505,511.5969,196
85002115560,545.4323,515.5021,492.6089,196
85002116456,544.7794,452.0432,503.0219,196
85002125591,528.4688,485.7171,532.0933,195
85002125789,519.7472,527.4508,451.6419,195
85002135925,476.1809,528.9692,498.0438,194
85002135955,517.5747,485.0467,526.1285,194
85002136091,500.4248,524.5364,466.7345,194
85002136113,536.07,501.0217,468.218,194
85002146268,520.8135,456.8742,505.6917,193
85002146467,547.0621,526.0591,491.1606,193
85002156752,478.8913,505.1109,499.3158,192
85002156756,483.3557,547.3693,499.6906,192
85002156954,526.1197,510.2986,457.0114,192
85002156955,517.4038,541.0156,492.4997,192
85002167247,486.1591,520.8008,498.4106,191
85002167248,474.772,532.3919,499.8625,191
85002167268,549.8554,470.2671,536.9338,191
85002168466,504.6186,489.1406,545.7582,191
85002178310,534.6624,521.4221,460.4282,190
85002178311,544.6345,517.1588,470.2987,190
85002178313,510.6982,510.5329,479.8651,190
85002179292,532.4766,489.296,522.186,190
85002179663,522.1236,492.4195,522.412,190
85002188877,542.3448,471.3935,527.6247,189
85002188882,522.3291,489.0124,526.369,189
85002189082,549.6581,512.8287,457.6482,189
85002189084,511.7404,528.0814,482.1803,189
85002199732,491.3514,529.0814,483.0429,188
85002199946,516.1874,536.7407,479.7263,188
85002210787,484.688,533.5789,476.6012,187
85002210788,498.2658,540.8257,485.15,187
85002210796,472.1378,533.3403,497.8871,187
85002210817,527.7181,455.1629,513.5225,187
85002211026,535.2407,520.2192,470.9156,187
85002212448,530.4762,495.3904,521.9056,187
85002222018,485.1122,546.7807,495.6898,186
85002222023,484.5819,514.1339,495.6729,186
85002222235,520.6791,507.8953,453.1585,186
85002233333,539.1824,511.2039,474.1668,185
85002244380,501.8338,487.3481,523.7094,184
85002244392,549.9572,471.6113,532.2097,184
85002244599,506.5361,525.3312,477.2164,184
85002244600,505.4651,505.0869,492.4704,184
85002246039,525.6622,492.3089,501.913,184
85002256062,519.8186,526.62,460.9828,183
85002256063,511.5579,532.8331,467.8256,183
85002257035,513.8347,469.5486,501.9212,183
85002267320,468.7921,502.8317,474.4406,182
85002267570,548.0076,518.5477,466.411,182
85002279172,504.8157,471.4575,533.897,181
85002279397,510.6402,509.7134,450.335,181
85002279399,509.1729,510.6771,488.9616,181
85002280437,516.8241,453.0303,502.6617,181
85002291068,472.3169,533.0344,499.0691,180
85002291283,541.3685,542.0478,464.8492,180
85002302955,537.176,481.2256,508.1066,179
85002303167,518.4825,535.2816,496.7498,179
85002304280,507.1211,489.7516,514.8036,179
85002315015,480.0621,509.2889,477.7065,178
85002315016,500.9813,548.3422,486.1674,178
85002315054,502.1724,483.8035,510.1219,178
85002327516,534.9689,511.4951,450.9932,177
85002327517,528.0312,524.5675,455.3197,177
85002327520,517.7684,528.9409,467.2648,177
85002339525,489.6107,513.402,494.2448,176
85002339751,523.7498,535.8781,460.8599,176
85002340839,543.913,453.4604,504.4583,176
85002340894,516.4094,490.0024,509.3049,176
85002352040,493.5316,514.7746,483.7801,175
85002352328,528.1445,526.489,476.3652,175
85002364854,507.1977,477.4964,540.7885,174
85002364947,500.5114,519.7164,481.8267,174
85002366671,509.097,492.4623,544.2885,174
85002379570,533.7451,495.6596,523.4954,173
85002390742,489.8825,517.0149,486.4208,172
85002390778,534.7068,480.9657,518.8248,172
85002390779,531.4866,473.0945,514.7359,172
85002390982,533.4099,542.3791,472.5931,172
85002392594,504.7167,498.5154,544.3204,172
85002403722,513.878,482.3532,533.6421,171
85002403809,531.1665,537.3143,499.925,171
85002403955,521.3688,532.7797,461.7541,171
85002403957,545.5715,521.1505,491.4738,171
85002416937,477.501,529.2905,499.9359,170
85002416960,541.4874,470.6993,521.2031,170
85002418456,513.3348,478.1402,502.8536,170
85002430482,535.319,457.2487,526.1493,169
85002430490,535.0109,480.8577,522.9864,169
85002430758,525.6229,504.0759,457.7198,169
85002430759,525.1894,535.2003,480.324,169
85002444139,469.4096,516.0793,490.2864,168
85002444162,530.4702,457.426,506.0003,168
85002444370,500.6764,535.441,461.019,168
85002444410,537.5931,523.408,457.5314,168
85002444412,548.6834,511.0046,476.9912,168
85002444413,543.1369,516.2171,491.7255,168
85002457789,490.3339,501.5419,487.5,167
85002457790,489.2144,503.5659,489.6066,167
85002457802,490.0299,518.5048,497.8242,167
85002458087,539.6337,503.7198,456.3266,167
85002458091,532.5536,523.8639,495.7259,167
85002471758,471.0206,512.7825,491.5737,166
85002471795,508.796,483.3299,541.1356,166
85002471798,549.4277,467.4444,512.2681,166
85002471799,547.2636,458.4129,506.5756,166
85002472030,544.6578,515.6648,493.1414,166
85002473268,545.04,454.7479,504.6409,166
85002485818,484.8357,539.3416,498.5151,165
85002485849,544.9498,469.6339,516.0025,165
