#OK
#SQL= select fofId, x, y, z, np from MDR1..FOF f  
#	where f.x between 450 and 470 
#	and f.y between 450 and 470
#	and f.z between 450 and 470
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-04 15:28:24.435 CEST
#QUERYTIME 25956 millisec
#COLUMN 1 name=fofId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofId,x,y,z,np
58007914011,459.7832,463.3458,464.6186,43
58008085314,467.8289,464.1577,450.3109,42
58008085325,457.3067,461.0096,454.3315,42
58008085371,467.3264,458.2043,467.3811,42
58008261798,456.7378,462.9874,453.9643,41
58008261839,468.9986,451.7989,466.58,41
58008444473,469.8612,466.2497,455.8596,40
58008444506,450.7123,457.1972,467.0657,40
58008632229,452.0581,465.1519,460.9753,39
58008824700,460.6076,459.1657,451.4452,38
58008824710,452.5396,467.552,456.7743,38
58008824753,451.374,458.74,464.9342,38
58009022433,450.4403,457.9906,451.9912,37
58009022448,452.815,453.3026,460.3908,37
58009022472,452.3114,465.7896,460.7105,37
58009223547,467.227,457.094,465.642,36
58009223551,450.4722,462.4997,462.7339,36
58009429175,466.6164,463.5201,464.8566,35
58009639160,469.0518,456.207,452.1976,34
58009639164,456.9822,468.1727,453.2483,34
58009852162,465.3314,468.2384,454.1055,33
58009852171,456.5211,463.679,453.8344,33
58009852200,468.9026,461.0614,466.4708,33
58010068637,456.7605,466.1567,454.2654,32
58010068642,467.2071,465.7098,453.658,32
58010068682,466.6632,455.434,464.742,32
58010068684,455.2106,454.0597,466.7561,32
58010068686,451.8655,465.0402,461.3165,32
58010068691,454.0349,457.5089,469.7225,32
58010288198,454.2737,468.7905,460.7399,31
58010288248,467.4168,457.7136,466.2751,31
58010288250,450.2926,455.9966,469.9517,31
58010288260,464.7178,465.9313,468.5665,31
58010510682,469.8256,468.8503,459.7418,30
58010510705,459.3817,462.9216,462.5588,30
58010737672,450.4566,455.7945,467.2372,29
58010737673,451.4036,459.9963,464.4647,29
58010968652,458.3929,466.6875,454.4173,28
58011204084,451.7156,459.4283,461.981,27
58011204085,453.4284,462.1075,462.9021,27
58011204087,462.8572,458.783,467.032,27
58011204088,451.6625,452.6819,469.02,27
58011444688,456.3,465.3283,452.8971,26
58011444744,452.2966,465.4382,461.4243,26
58011444745,462.9823,469.0152,461.3612,26
58011444747,460.1498,460.7383,467.5083,26
58011444749,467.7897,461.1241,466.2854,26
58011693547,453.0735,461.8575,463.05,25
58011693549,453.2054,461.2996,462.7984,25
58011952285,456.8691,462.6172,453.6719,24
58011952289,468.8416,467.3626,451.0644,24
58011952351,463.0163,469.4001,461.7155,24
58012223846,469.9031,466.4624,455.1062,23
58012223848,452.1122,464.1629,456.8879,23
58012223862,459.6067,466.8823,460.0609,23
58012511746,459.4367,469.4752,457.5917,22
58012511748,469.5369,468.6458,460.1903,22
58012819437,456.5538,452.9116,453.1006,21
58012819443,460.695,469.8743,455.3247,21
58012819497,468.8615,458.4345,464.5413,21
58012819498,465.3871,468.8154,462.0313,21
58012819506,460.6115,461.7464,467.4901,21
58012819509,467.1184,459.5667,466.5613,21
58013151582,456.5712,450.2086,460.7501,20
58013151585,459.3272,469.364,457.2569,20
58013151630,456.3071,450.4193,464.5622,20
58013151633,466.9591,461.4978,465.8833,20
58013151634,460.1766,459.9459,468.9615,20
58013151636,465.2908,459.7693,467.6227,20
58013151637,462.8359,466.6149,464.4715,20
64000077514,464.3678,468.8806,462.5423,3049
64000127533,460.6724,461.4622,468.0234,2109
64000239783,467.2824,461.0119,466.9496,1277
64000297245,456.6914,466.7686,453.6007,1067
64000304744,450.7303,458.1226,466.8347,1045
64000599686,461.1293,462.5509,466.8289,576
64000684506,452.574,464.7708,461.4681,511
64000714824,468.8239,463.4458,465.6349,491
64000779672,453.0878,458.1176,468.884,453
64000843650,467.2442,466.7542,464.0381,421
64000976420,462.4307,466.4953,463.9071,367
64001088378,468.8979,466.807,463.6805,331
64001173801,466.1357,467.6848,462.7443,308
64001240920,465.1645,453.1796,462.6119,292
64001277464,452.943,461.2224,463.8368,284
64001306051,467.51,462.7601,466.0713,278
64001340786,460.9256,464.9152,464.5059,271
64001421422,465.5975,454.1167,463.2412,256
64001587347,457.8067,459.1284,469.9131,230
64001669437,468.4949,460.0524,465.2921,219
64001725330,464.2837,450.8472,461.2286,212
64001849868,451.1247,459.3897,465.6911,198
64001878781,455.0822,469.9817,460.3239,195
64002294050,467.7965,467.203,463.0746,160
64002368468,459.5377,469.638,457.9943,155
64002497533,450.074,458.2335,466.6128,147
64002622253,467.1741,467.1626,453.4374,140
64002641094,458.4608,451.8452,450.8897,139
64002678982,466.795,456.6587,465.4482,137
64002738822,454.2669,462.5999,462.4184,134
64002933970,457.7185,454.1032,451.1928,125
64003004852,459.3657,465.9074,462.8074,122
64003079550,459.5553,464.6997,464.2607,119
64003079552,460.3774,459.9562,469.2702,119
64003105333,466.4313,452.219,468.0174,118
64003327545,458.9922,461.4311,454.6985,110
64003357404,464.2975,469.9824,461.8541,109
64003515963,454.6967,463.2154,462.1639,104
64003549421,453.0792,465.5805,461.0583,103
64003690025,462.6103,461.694,450.2474,99
64003690032,457.5564,466.9648,458.2282,99
64003690042,454.3425,462.8777,462.9724,99
64003802951,456.8236,465.614,453.9649,96
64003881642,451.9191,462.6541,462.3339,94
64003963368,450.7862,459.5561,452.119,92
64003963377,460.5535,464.0172,464.7108,92
64004185143,452.1684,461.2924,461.8879,87
64004329677,457.882,461.6624,454.6944,84
64004380679,467.1033,455.615,466.7927,83
64004380681,461.1042,463.9456,465.9992,83
64004432638,468.2812,468.6754,461.8294,82
64004485807,466.4268,467.5714,453.4171,81
64004485822,466.6725,453.0716,468.0369,81
64004653283,467.3441,462.8362,465.4944,78
64004833823,466.0129,459.3631,468.803,75
64004897372,457.1823,469.7554,458.6776,74
64005096600,455.8896,451.8945,461.7311,71
64005239534,451.6432,466.5705,455.1749,69
64005313954,453.0795,466.1517,460.789,68
64005390244,467.1369,459.241,466.0715,67
64005469523,468.6212,469.3117,455.6329,66
64005469534,459.508,465.5192,463.6075,66
64005550370,459.1155,450.8651,450.1299,65
64005719313,451.9738,460.1295,464.3741,63
64005807944,467.3595,459.5783,468.05,62
64005899479,468.2292,467.5695,454.0395,61
64005993640,467.2275,464.0741,465.3239,60
64006090955,467.8312,462.089,465.8792,59
64006191880,467.0017,454.6702,467.6816,58
64006191881,452.5727,457.1624,469.9028,58
64006403589,452.7042,456.4328,460.8704,56
64006403615,467.5001,461.7021,466.0595,56
64006514919,456.0845,454.0348,457.8991,55
64006514940,460.0967,464.5399,465.2146,55
64006629294,467.2907,459.5027,467.7442,54
64006748455,468.2993,465.3266,450.7149,53
64006871281,457.3612,469.4663,453.5704,52
64006871283,457.0125,464.3395,454.2502,52
64006999161,460.1508,453.5438,464.4037,51
64007267079,467.4146,460.103,467.9472,49
64007407341,467.274,458.1551,466.1927,48
64007552710,468.7835,452.8054,467.0781,47
64007702898,458.1105,452.351,451.0865,46
64007702933,451.1832,455.2367,468.3626,46
64007702934,463.0366,459.8338,467.5195,46
64007702935,451.3902,462.8442,462.5833,46
64007856754,453.0556,454.2784,460.7831,45
64007856777,452.6613,465.5602,460.7974,45
64008015744,463.751,461.0938,450.009,44
64008015782,452.3187,462.0058,462.9059,44
64008179829,460.7453,460.2659,451.6589,43
64008179834,457.0647,464.0657,454.1296,43
64008179867,459.5831,464.1336,463.079,43
64008349473,450.6446,457.4584,467.4973,42
64008349474,455.3501,455.004,467.2494,42
64008523063,450.4466,467.6061,453.6252,41
64008700644,457.568,462.1789,454.5034,40
64008700648,453.2297,468.5012,456.7685,40
64008700693,457.4828,451.7715,463.44,40
64008700696,451.3073,459.0482,465.5133,40
64008700697,467.0428,463.4837,465.2802,40
64008882892,461.7455,461.6117,450.1434,39
64009068294,462.1398,461.7465,450.3203,38
64009068296,469.2962,457.1891,452.2641,38
64009068298,457.1013,467.2654,454.1465,38
64009068299,450.6876,459.217,452.3124,38
64009258009,467.3734,458.9161,466.6514,37
64009258012,451.8495,453.6568,469.5778,37
64009258013,457.8914,458.8422,469.7082,37
64009644459,468.4882,461.7884,466.0895,35
64009644463,464.8678,466.3946,467.9225,35
64009841207,466.0095,468.5346,454.0867,34
64009841208,465.5388,469.5663,454.6104,34
64009841218,456.8124,465.0813,454.0929,34
64010040435,458.434,467.9843,454.7776,33
64010040494,452.2368,457.5008,469.9864,33
64010242152,452.6198,465.184,457.0595,32
64010242161,452.8326,455.5153,460.5863,32
64010242197,459.6642,464.5089,463.7688,32
64010242198,451.5318,459.283,465.2386,32
64010242199,460.3694,464.3148,464.8339,32
64010242201,467.4681,462.9157,465.706,32
64010242202,467.5431,468.225,462.8552,32
64010651650,457.5723,469.3247,453.7555,30
64010651666,450.1174,462.1487,460.3485,30
64010651701,464.9238,469.9677,462.3731,30
64010651704,464.0576,458.3928,466.5163,30
64010651709,465.508,460.2484,467.5094,30
64010860360,469.1528,468.4343,451.6212,29
64010860372,469.4446,469.8286,460.1973,29
64010860410,450.0044,458.4088,466.2585,29
64010860412,466.8966,464.2902,464.8639,29
64011072265,467.5912,467.1495,453.8658,28
64011072267,456.8551,453.8025,453.367,28
64011072307,456.7902,460.4895,467.7098,28
64011072398,451.9391,460.401,462.4599,28
64011288452,459.5748,461.464,469.9317,27
64011511997,456.3026,452.0031,463.5201,26
52000096737,464.3332,466.7678,463.2113,1621
52000222925,458.8413,467.6493,457.4734,908
52000247174,467.5166,458.9447,466.6708,842
52000376973,463.0346,466.5611,462.9044,612
52000597886,455.9552,464.598,452.9588,424
52000630789,467.5358,464.5867,464.4282,406
52000666593,459.8311,460.2723,468.045,388
52000677010,450.006,456.1985,466.3055,383
52000681321,466.3924,466.0072,463.8419,381
52000720161,450.9766,463.4115,461.541,364
52000775949,452.0787,457.941,468.6292,342
52000936003,469.4696,465.0023,464.4915,292
52000947407,461.2105,464.6489,463.9692,289
52000979325,469.7069,461.9981,465.9712,281
52001013022,455.9765,463.8693,452.4564,273
52001057844,460.3633,460.3425,467.7161,263
52001062480,464.9133,451.2902,461.4825,262
52001192888,465.3342,452.3703,462.3973,237
52001265953,460.4339,461.649,466.5941,225
52001305674,467.5639,460.8682,464.8266,219
52001312500,463.7135,469.1816,460.0152,218
52001347676,462.3768,469.8788,459.1022,213
52001464514,459.4082,460.8203,469.2001,198
52001562656,469.8931,464.7973,455.312,187
52001562659,460.2166,459.481,468.3881,187
52001591624,459.8341,463.2315,464.194,184
52001860504,453.2611,461.1025,462.3067,160
52001873438,452.155,459.9438,463.3972,159
52002013211,457.1014,457.5202,468.7693,149
52002043468,460.7005,459.1086,466.6773,147
52002357958,452.4402,456.2475,469.6443,129
52002419085,459.2668,462.1163,464.3591,126
52002419086,468.1333,466.0999,464.2176,126
52002505351,467.711,459.835,466.1479,122
52002528196,453.5074,468.423,461.0963,121
52002621503,457.8724,466.4526,457.7328,117
52002748178,453.8973,461.2865,462.3825,112
52002748179,466.4391,450.0755,466.8144,112
52002915580,461.2115,469.084,459.1896,106
52003006660,458.368,463.6994,462.0681,103
52003391307,456.9937,452.4389,450.6137,92
52003554802,460.36,468.7065,455.7827,88
52003554804,462.2796,469.663,459.5215,88
52003642178,466.6563,464.4351,452.476,86
52003733898,464.6441,468.4742,460.6245,84
52003733903,466.6942,454.6437,464.3571,84
52003733904,462.7899,467.7649,461.6292,84
52003781261,453.8534,461.8109,461.437,83
52003879539,450.3598,461.2642,461.7566,81
52003879540,450.4707,457.7431,464.5551,81
52003879541,460.4861,461.1184,466.6958,81
52003931032,456.2726,464.489,458.0133,80
52004037635,465.6102,457.9445,468.6149,78
52004205930,461.2395,462.3726,465.8203,75
52004326485,465.6553,464.8718,452.5331,73
52004454219,469.7195,461.4695,466.6021,71
52004588824,467.4037,460.3479,466.0481,69
52004805466,457.5379,450.2066,450.3391,66
52004882286,469.0618,457.665,464.1391,65
52004961623,467.2927,453.4767,465.7617,64
52004961625,466.8987,461.3687,465.5659,64
52005127588,456.2209,462.8531,453.6523,62
52005214937,458.3248,462.1939,463.2717,61
52005305279,467.7422,464.7934,453.2062,60
52005398655,450.163,457.3629,451.3826,59
52005398665,455.6435,467.822,459.0362,59
52005697072,456.481,461.5074,453.5709,56
52005804443,462.6994,469.1973,459.673,55
52005915658,468.6625,458.0219,464.2068,54
52006030772,451.3095,459.3975,460.7765,53
52006030789,466.6946,456.9279,464.7764,53
52006149608,458.998,458.879,454.2515,52
52006149609,455.5581,452.1984,457.0814,52
52006272732,450.5728,464.5457,454.9398,51
52006272737,466.4752,469.7282,457.7106,51
52006272751,458.736,463.4208,462.9991,51
52006400912,457.4294,458.9268,454.0835,50
52006534452,468.6071,460.5995,466.1188,49
52006672828,455.9938,468.3345,452.0757,48
52006672853,459.6806,451.6284,463.5562,48
52006816260,459.27,461.8183,464.6357,47
52006965244,456.7051,469.2373,467.3123,46
52007120323,463.7509,467.0015,462.3654,45
52007281230,455.3794,450.0286,460.8346,44
52007281252,451.0702,460.8681,462.5463,44
52007621133,467.3007,457.7779,467.833,42
52007800885,459.2202,467.8108,459.0199,41
52007800914,457.1864,457.0577,469.2747,41
52007800917,469.92,461.2965,466.6231,41
52007987146,451.3206,464.8231,460.8313,40
52007987149,459.9383,457.7067,468.3905,40
52008180309,457.0779,450.7446,450.7785,39
52008180335,460.3703,458.5105,466.6026,39
52008180336,460.2169,458.3629,466.9722,39
52008380331,450.2004,456.6308,451.6024,38
52008380365,450.0103,455.0094,466.5734,38
52008380366,466.4544,451.0886,466.9589,38
52008586185,467.527,468.8338,450.8597,37
52008586219,466.756,459.1826,465.9927,37
52008586223,451.4903,455.9736,469.0325,37
52008799685,460.4653,457.9121,451.211,36
52008799693,465.0682,466.8047,453.5027,36
52008799699,467.9525,466.5593,454.9067,36
52008799729,452.6899,460.8448,462.8306,36
52009019412,468.5136,465.8502,461.3562,35
52009245120,450.7552,456.6236,466.7408,34
52009245123,468.3864,457.8275,468.158,34
52009476960,468.7723,455.125,452.1605,33
52009476999,450.7876,453.0546,467.1494,33
52009477000,453.4164,467.8281,461.199,33
52009477001,466.4858,461.8908,465.2974,33
52009477004,466.3781,462.6576,464.815,33
52009715442,452.574,452.1862,459.9237,32
52009715467,460.7407,460.4467,465.9269,32
52009715468,469.2247,450.67,466.0384,32
52009960058,457.0518,459.6726,454.1145,31
52009960087,451.5494,465.4003,460.7257,31
52009960092,451.4376,451.591,468.3479,31
52010210784,450.6095,469.9293,456.2278,30
52010210786,456.2706,464.8603,454.2868,30
52010210826,451.3562,463.9794,461.4943,30
52010210830,459.8741,457.3055,468.5991,30
52010210833,469.2743,460.3128,466.9389,30
52010730963,451.7618,466.4852,456.752,28
52010730990,451.0959,458.2019,464.744,28
52010731001,464.556,465.4402,469.2514,28
52010999678,456.2488,462.12,453.5803,27
52010999679,466.7982,464.1109,453.4525,27
52010999698,469.8996,467.5665,459.6537,27
52010999720,467.5242,456.4134,465.8224,27
52011277456,459.0621,467.3137,457.3949,26
52011277487,451.9337,459.3888,463.5909,26
52011277488,455.0594,453.0096,466.177,26
52011277492,468.4599,466.1335,464.4452,26
52011564114,468.5334,466.1701,450.4908,25
52011564123,452.3085,454.5471,460.0083,25
52011564157,450.2848,454.5326,466.7609,25
52011564158,467.1847,455.8786,465.0365,25
52011564159,462.3036,468.0379,461.2792,25
52011861048,458.3682,465.2249,453.9519,24
52011861096,458.2097,462.2771,463.5988,24
52011861097,451.4655,464.6594,461.1537,24
52011861101,466.2482,462.5011,465.4865,24
52012170700,457.7729,462.9439,452.7389,23
52012170715,467.8534,467.8442,455.9545,23
52012170726,469.644,467.2772,460.1642,23
52012170761,466.9319,452.6441,466.7776,23
52012170764,450.8928,464.3465,461.9025,23
52012497533,462.4568,469.5743,454.3335,22
52012497536,469.4253,465.0098,455.9014,22
52012497541,459.1313,465.6732,459.9703,22
52012497577,452.9729,460.9379,462.6205,22
52012497578,452.8268,460.5532,462.5945,22
52012497581,462.0414,468.0031,461.571,22
52012497587,453.7677,457.0646,469.2804,22
52012845763,469.9656,464.7814,454.8932,21
52012845801,451.5153,458.3193,461.446,21
52012845804,450.6837,457.9396,464.832,21
52012845925,451.3348,459.1608,461.0326,21
52013218371,456.4143,467.3386,452.7819,20
52013218453,462.3926,465.5003,463.3801,20
52013218457,450.706,459.9203,464.6688,20
66000091902,464.423,469.2238,462.434,2844
66000127359,460.7525,461.6651,468.039,2219
66000255700,450.7545,458.2856,466.8234,1263
66000259614,467.2525,461.2781,466.9742,1247
66000297858,456.8109,467.1529,453.7289,1109
66000742886,461.2338,462.6221,466.8229,488
66000749426,468.6876,463.6567,465.56,484
66000767809,452.7876,464.9424,461.4908,473
66000829482,453.2126,458.1434,468.9408,440
66000849812,467.2284,467.0737,463.952,430
66000931977,462.6141,466.7667,463.8598,394
66001110769,468.8122,467.0777,463.5634,333
66001188661,467.4967,463.0115,466.1925,312
66001212718,466.0929,467.9478,462.6173,306
66001272622,465.205,453.4426,462.7695,292
66001309405,453.0554,461.4135,463.8824,284
66001416126,461.078,465.1384,464.545,263
66001427095,465.6305,454.3584,463.3585,261
66001541413,468.4352,460.3792,465.4379,242
66001623369,464.3224,451.1022,461.3376,230
66001999718,451.2208,459.5789,465.8233,187
66002380265,467.7189,467.3911,462.9442,157
66002540426,458.5878,452.08,450.9647,147
66002628809,466.8055,456.9725,465.6095,142
66002825163,459.5166,466.2242,462.8969,132
66002867859,467.2632,459.873,467.977,130
66002911924,467.2403,467.5682,453.5997,128
66002957172,454.3196,462.8072,462.4171,126
66003027820,460.4203,460.3047,469.3563,123
66003076595,457.8269,454.3514,451.2849,121
66003178933,459.7411,465.0343,464.3669,117
66003232914,452.1157,462.8711,462.3954,115
66003288777,466.4456,452.5455,468.202,113
66003346634,467.4816,463.0281,465.536,111
66003376413,457.731,467.3139,458.2434,110
66003406514,454.4608,463.1123,463.023,109
66003532459,452.3015,461.5801,461.9998,105
66003668043,462.6329,462.0162,450.3538,101
66003703819,459.0018,461.8063,454.7765,100
66003739986,456.9015,466.042,454.0053,99
66003853030,454.7988,463.4226,462.2706,96
66003892316,457.1133,464.651,454.2903,95
66004101655,450.8944,459.8736,452.2264,90
66004101662,467.0811,455.9415,466.9081,90
66004146071,457.9448,462.0555,454.7858,89
66004238075,466.689,453.3354,468.1909,87
66004384201,466.5371,467.9619,453.56,84
66004435161,466.0755,459.5608,468.8354,83
66004487105,468.234,469.0723,461.8793,82
66004487111,461.1107,464.154,466.0055,82
66004594722,455.9751,452.1604,461.8504,80
66004594725,460.7233,464.3174,464.7685,80
66004827617,459.6443,465.7695,463.6886,76
66005084892,468.3076,467.9646,454.1717,72
66005153411,467.2594,458.4366,466.3859,71
66005153413,461.1253,463.1414,467.1942,71
66005223790,451.8197,466.8759,455.1886,70
66005370775,467.681,462.3155,465.8741,68
66005607953,459.2175,451.1109,450.2342,65
66005607955,462.2499,462.006,450.4387,65
66005692293,467.2002,459.5608,466.2652,64
66005867527,467.3334,464.2897,465.2809,62
66005959114,467.012,454.96,467.8026,61
66006053574,468.4122,465.7042,450.8522,60
66006053588,452.7714,456.6843,460.9981,60
66006252429,452.1487,460.1932,464.353,58
66006356880,468.7119,469.7154,455.7353,57
66006464139,457.4988,469.8392,453.6746,56
66006464164,467.2037,463.6884,465.2904,56
66006575784,453.3262,465.6021,460.8258,55
66006809655,450.1531,468.4012,453.3082,53
66006809667,453.2622,466.2248,460.7234,53
66006809669,451.6807,462.9643,462.5383,53
66007059153,459.6522,464.5263,463.2449,51
66007190293,456.1494,454.299,458.0029,50
66007190296,452.4845,462.1634,462.9327,50
66007190299,460.2608,464.9075,465.2208,50
66007190314,455.3785,455.2848,467.3885,50
66007190315,463.0858,460.1575,467.6585,50
66007190316,467.5335,461.9052,466.1262,50
66007612030,457.6442,462.547,454.5934,47
66007612039,453.1227,454.5909,460.9227,47
66007761742,450.7289,457.8287,467.5726,46
66007915470,453.2646,465.7137,461.2226,45
66007915471,460.22,453.8377,464.5335,45
66007915489,451.2844,455.5427,468.549,45
66008074397,463.7767,461.4343,450.1243,44
66008074400,460.7867,460.6264,451.728,44
66008074405,450.625,467.915,453.6016,44
66008074433,468.7287,453.11,467.2285,44
66008238135,458.2544,452.5868,451.1469,43
66008238137,469.3766,457.4854,452.2971,43
66008238158,452.8576,465.671,460.7855,43
66008238177,467.4483,460.4352,467.9406,43
66008238186,464.9261,466.5236,467.7401,43
66008406157,464.8244,469.1011,462.8416,42
66008578392,457.5204,452.0315,463.5735,41
66008754679,450.764,459.6053,452.3993,40
66008934286,453.0541,464.9048,461.1116,39
66008934306,468.3315,462.0144,465.992,39
66008934308,450.0084,458.8011,465.2744,39
66009118134,466.0745,468.9132,454.2512,38
66009118148,453.4445,468.7983,456.7568,38
66009118185,451.5483,459.4805,465.3239,38
66009304811,456.8957,465.5455,454.168,37
66009304848,467.3524,459.2758,466.771,37
66009304849,451.9151,453.9497,469.7546,37
66009493817,465.5951,469.9884,454.7578,36
66009493832,452.8918,455.8218,460.7045,36
66009493846,453.6316,462.9401,463.1498,36
66009493876,467.7313,459.1242,468.1007,36
66009685249,460.5671,464.6023,464.8451,35
66009685273,464.1357,458.6974,466.6745,35
66009685275,466.9543,464.5139,464.8904,35
66009879719,461.8402,461.9256,450.2978,34
66009879728,458.4421,468.4014,454.9024,34
66009879744,467.4673,468.4168,462.7958,34
66009879760,458.092,458.9805,469.7911,34
66010075366,451.4993,459.1002,465.5852,33
66010273215,452.0486,460.6778,462.6017,32
66010273217,464.4322,468.916,462.8346,32
66010472397,450.3017,462.3675,460.4484,31
66010472408,452.7268,465.5426,461.3323,31
66010472433,467.2484,462.4143,465.8748,31
66010674392,456.9058,460.6913,467.8313,30
66010879590,457.5664,466.0251,453.6252,29
66010879606,460.2229,468.4025,460.1777,29
66010879615,459.8883,464.8129,463.8388,29
66011088192,456.9525,454.0835,453.443,28
66011088226,467.7534,463.0833,466.471,28
66011088230,465.5751,460.409,467.5003,28
66011301192,467.6968,467.5828,453.9211,27
66011301218,463.455,467.3454,463.4366,27
66011301242,455.9499,453.1548,466.2023,27
66011301250,459.7092,461.5187,469.8542,27
66011520962,469.2361,468.7692,451.7745,26
66011520976,469.7316,467.8549,463.3651,26
66011521008,467.6463,461.2019,467.2726,26
66011521009,450.707,457.3624,467.756,26
66011521011,461.0807,461.6173,467.3127,26
66011987505,456.7572,451.3722,461.2298,24
66011987535,462.0401,464.8429,465.3674,24
66012239453,452.8358,465.4939,457.1214,23
66012509062,457.2267,464.0709,450.7399,22
66012509091,456.3811,452.2613,463.6565,22
66012509095,466.9738,467.6868,463.7681,22
66012509123,456.6192,451.6995,465.1562,22
66012798151,466.5023,467.4013,453.3008,21
66013111745,456.7964,465.2259,455.4512,20
66013111774,464.8973,469.7373,462.3492,20
66013111806,461.4431,463.17,467.2108,20
80000141231,461.4295,462.978,467.8358,2593
36000016395,461.8022,468.9536,463.6588,667
36000080042,457.1838,464.2395,456.7006,326
36000159422,464.1758,462.4301,463.5005,229
36000360132,464.7404,463.8003,463.38,146
36000422663,463.451,464.2584,463.7057,133
36000451254,466.663,469.1068,455.4835,128
36000564438,462.3984,469.2499,466.2102,112
36000590067,462.8801,469.4283,465.2456,109
36000608190,451.8762,469.0473,463.4008,107
36000617778,463.4286,464.9639,459.6046,106
36000680062,460.8142,466.0333,458.7203,100
36000835457,455.3402,459.9202,450.5903,88
36000883569,460.4774,463.8261,463.3372,85
36000935222,462.9796,469.9585,468.2648,82
36000953463,454.8794,461.6386,451.338,81
36000972391,467.4762,457.7299,462.7679,80
36001012392,467.6698,455.6093,465.1102,78
36001012394,468.6537,455.3416,466.5558,78
36001054746,459.374,461.5638,463.8238,76
36001099992,461.1081,469.6801,454.4852,74
36001227078,458.0409,460.2597,463.2722,69
36001283923,450.5792,457.6595,462.2909,67
36001313979,458.79,459.4403,466.4228,66
36001313980,466.6387,463.5803,465.4253,66
36001601075,454.0774,460.6188,452.1122,58
36001643470,462.671,469.2056,464.828,57
36002191007,465.4499,464.8331,463.5277,47
36002191008,460.228,458.1047,467.0189,47
36002261308,465.6992,453.259,469.8323,46
36002413000,459.702,464.7258,458.5014,44
36002413003,465.0536,464.2765,459.884,44
36002580496,468.0486,461.1766,464.3521,42
36002580497,450.9947,469.3708,462.7802,42
36002766207,461.5742,464.2396,463.9909,40
36002766209,463.3382,467.7601,463.9366,40
36002766210,450.0934,457.1332,468.6927,40
36002867452,454.1085,460.7217,457.2483,39
36002867456,451.5137,465.817,462.1651,39
36002867460,458.7062,458.2624,467.828,39
36002973599,459.5508,462.1884,463.4653,38
36003086702,461.5568,469.4845,455.7837,37
36003086704,458.3316,463.1038,458.8821,37
36003207394,458.7552,460.1229,465.7794,36
36003207395,450.305,469.1502,462.8718,36
36003207396,457.4179,460.2571,469.9069,36
36003469686,459.9022,463.6218,454.4041,34
36003469695,453.3421,465.0972,459.4512,34
36003469699,460.7761,464.0478,464.1492,34
36003469700,465.2562,450.0224,469.9068,34
36003469703,466.0688,464.5348,466.8628,34
36003613946,468.9625,460.4775,454.1289,33
36003613954,460.2289,464.9362,461.6752,33
36003613957,458.2515,459.9127,467.2476,33
36003613959,469.3874,458.442,466.8214,33
36003767099,454.4354,460.5883,452.0215,32
36003931179,456.9787,459.6864,460.3514,31
36003931180,452.373,459.5957,460.2395,31
36003931190,461.2937,459.6922,465.5916,31
36003931193,458.2719,457.7961,468.3847,31
36004105907,455.7899,454.9202,466.4783,30
36004293815,464.211,469.7289,463.5628,29
36004495131,463.8339,468.666,468.7395,28
36004711070,469.2184,460.5452,454.0287,27
36004711077,458.2892,459.5243,461.41,27
36004711089,452.3651,454.2562,469.7348,27
36004943805,468.8363,460.366,454.3284,26
36004943825,467.2406,455.4595,464.9861,26
36004943828,461.763,464.0414,464.2562,26
36005196121,466.3648,468.3109,455.8794,25
36005196123,467.015,466.8372,457.1733,25
36005196126,469.6744,453.7734,462.1412,25
36005196135,467.3315,456.4971,465.1175,25
36005466939,463.624,467.5813,463.8326,24
36005762464,451.4418,457.9761,460.722,23
36005762476,462.9984,464.1059,463.9284,23
36005762479,450.3005,457.7066,468.6645,23
36006083578,451.0936,454.8755,468.4681,22
36006083580,461.8486,468.8023,466.0888,22
36006818134,460.0074,467.0226,456.8549,20
50000090883,464.3277,466.3765,463.2684,1498
50000224353,458.644,467.1942,457.4433,816
50000323251,462.7499,466.1914,463.007,626
50000507445,467.4807,458.7241,466.3339,444
50000539266,455.774,464.215,452.8234,423
50000614014,467.6082,464.1996,464.4649,382
50000714680,459.5352,460.0241,468.1294,338
50000727916,450.7001,463.2033,461.54,333
50000896188,460.9932,464.3109,463.9579,281
50000931837,467.684,458.2414,466.9659,272
50000970289,451.7874,457.7765,468.6613,263
50000988241,455.9005,463.3557,452.2227,259
50001056209,465.2759,452.0444,462.2136,245
50001093730,460.4099,460.0765,467.6515,238
50001168830,469.6347,464.6801,464.6866,225
50001219526,464.8874,450.9207,461.2481,217
50001281551,459.2195,460.7598,469.3022,208
50001303872,462.1784,469.4314,459.0129,205
50001311180,467.5669,460.5122,464.6201,204
50001311181,460.2523,461.475,466.5472,204
50001441779,463.6967,468.6711,459.933,188
50001487216,459.6283,462.9128,464.1113,183
50001587002,460.1717,459.1276,468.4124,173
50001619169,469.8022,464.2915,455.2005,170
50001675600,459.0651,461.6339,464.3226,165
50001711247,466.4901,465.5588,463.9771,162
50001786426,451.9956,459.6926,463.2967,156
