#OK
#SQL= select fofID, mass, np from miniMDR1..FOF as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:38:29.711 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=fofID JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
fofID,mass,np
85005568980,6.01749E11,69
85005576768,6.01749E11,69
85005568986,6.01749E11,69
85005568983,6.01749E11,69
85005568155,6.01749E11,69
85005568979,6.01749E11,69
85005568157,6.01749E11,69
85005576979,6.01749E11,69
85005568156,6.01749E11,69
85005568975,6.01749E11,69
85005568982,6.01749E11,69
85005568978,6.01749E11,69
85005568981,6.01749E11,69
85005568160,6.01749E11,69
85005576993,6.01749E11,69
85005568158,6.01749E11,69
85005576756,6.01749E11,69
85005568161,6.01749E11,69
85005575852,6.01749E11,69
85005575812,6.01749E11,69
85005562230,6.01749E11,69
85005575811,6.01749E11,69
85005568990,6.01749E11,69
85005575853,6.01749E11,69
85005575809,6.01749E11,69
85005575808,6.01749E11,69
85005568991,6.01749E11,69
85005569052,6.01749E11,69
85005569049,6.01749E11,69
85005576783,6.01749E11,69
85005575807,6.01749E11,69
85005576758,6.01749E11,69
85005569042,6.01749E11,69
85005568824,6.01749E11,69
85005575859,6.01749E11,69
85005569041,6.01749E11,69
85005576784,6.01749E11,69
85005575790,6.01749E11,69
85005576760,6.01749E11,69
85005575791,6.01749E11,69
85005575800,6.01749E11,69
85005575806,6.01749E11,69
85005575801,6.01749E11,69
85005575802,6.01749E11,69
85005575793,6.01749E11,69
85005575792,6.01749E11,69
85005569043,6.01749E11,69
85005569044,6.01749E11,69
85005576991,6.01749E11,69
85005575794,6.01749E11,69
85005575795,6.01749E11,69
85005575796,6.01749E11,69
85005569045,6.01749E11,69
85005569050,6.01749E11,69
85005575797,6.01749E11,69
85005569047,6.01749E11,69
85005575798,6.01749E11,69
85005569046,6.01749E11,69
85005575799,6.01749E11,69
85005569048,6.01749E11,69
85005575803,6.01749E11,69
85005575804,6.01749E11,69
85005569051,6.01749E11,69
85005576693,6.01749E11,69
85005569053,6.01749E11,69
85005575805,6.01749E11,69
85005576694,6.01749E11,69
85005576917,6.01749E11,69
85005575866,6.01749E11,69
85005576932,6.01749E11,69
85005575867,6.01749E11,69
85005575865,6.01749E11,69
85005642613,5.9302799E11,68
85005643438,5.9302799E11,68
85005643440,5.9302799E11,68
85005643439,5.9302799E11,68
85005643443,5.9302799E11,68
85005643442,5.9302799E11,68
85005651842,5.9302799E11,68
85005651609,5.9302799E11,68
85005643441,5.9302799E11,68
85005642656,5.9302799E11,68
85005651840,5.9302799E11,68
85005642666,5.9302799E11,68
85005651620,5.9302799E11,68
85005643446,5.9302799E11,68
85005643444,5.9302799E11,68
85005643445,5.9302799E11,68
85005642672,5.9302799E11,68
85005642676,5.9302799E11,68
85005643448,5.9302799E11,68
85005651600,5.9302799E11,68
85005651601,5.9302799E11,68
85005650656,5.9302799E11,68
85005650655,5.9302799E11,68
85005650654,5.9302799E11,68
85005643456,5.9302799E11,68
85005643457,5.9302799E11,68
85005651838,5.9302799E11,68
85005643300,5.9302799E11,68
85005651859,5.9302799E11,68
85005650651,5.9302799E11,68
85005650653,5.9302799E11,68
85005643511,5.9302799E11,68
85005651604,5.9302799E11,68
85005650642,5.9302799E11,68
85005650643,5.9302799E11,68
85005650641,5.9302799E11,68
85005650679,5.9302799E11,68
85005650640,5.9302799E11,68
85005650644,5.9302799E11,68
85005650658,5.9302799E11,68
85005643512,5.9302799E11,68
85005650649,5.9302799E11,68
85005650645,5.9302799E11,68
85005643522,5.9302799E11,68
85005643521,5.9302799E11,68
85005643513,5.9302799E11,68
85005650646,5.9302799E11,68
85005650647,5.9302799E11,68
85005650648,5.9302799E11,68
85005643514,5.9302799E11,68
85005650652,5.9302799E11,68
85005650683,5.9302799E11,68
85005643515,5.9302799E11,68
85005643517,5.9302799E11,68
85005643516,5.9302799E11,68
85005643519,5.9302799E11,68
85005643518,5.9302799E11,68
85005650848,5.9302799E11,68
85005650650,5.9302799E11,68
85005643520,5.9302799E11,68
85005650657,5.9302799E11,68
85005650692,5.9302799E11,68
85005651749,5.9302799E11,68
85005651756,5.9302799E11,68
85005650659,5.9302799E11,68
85005650660,5.9302799E11,68
85005651548,5.9302799E11,68
85005650695,5.9302799E11,68
85005650710,5.9302799E11,68
85005643526,5.9302799E11,68
85005651527,5.9302799E11,68
85005728330,5.8430698E11,67
85005719926,5.8430698E11,67
85005719121,5.8430698E11,67
85005719120,5.8430698E11,67
85005712911,5.8430698E11,67
85005728069,5.8430698E11,67
85005728071,5.8430698E11,67
85005728329,5.8430698E11,67
85005728066,5.8430698E11,67
85005728065,5.8430698E11,67
85005719122,5.8430698E11,67
85005719927,5.8430698E11,67
85005719187,5.8430698E11,67
85005728336,5.8430698E11,67
85005719123,5.8430698E11,67
85005719124,5.8430698E11,67
85005719195,5.8430698E11,67
85005719944,5.8430698E11,67
85005719942,5.8430698E11,67
85005719943,5.8430698E11,67
85005712912,5.8430698E11,67
85005712914,5.8430698E11,67
85005719936,5.8430698E11,67
85005719935,5.8430698E11,67
85005712913,5.8430698E11,67
85005727059,5.8430698E11,67
85005719937,5.8430698E11,67
85005727058,5.8430698E11,67
85005719932,5.8430698E11,67
85005727057,5.8430698E11,67
85005727093,5.8430698E11,67
85005727056,5.8430698E11,67
85005720008,5.8430698E11,67
85005728060,5.8430698E11,67
85005727055,5.8430698E11,67
85005719933,5.8430698E11,67
85005727052,5.8430698E11,67
85005727095,5.8430698E11,67
85005719998,5.8430698E11,67
85005727054,5.8430698E11,67
85005719999,5.8430698E11,67
85005727039,5.8430698E11,67
85005720005,5.8430698E11,67
85005720000,5.8430698E11,67
85005727040,5.8430698E11,67
85005727051,5.8430698E11,67
85005727050,5.8430698E11,67
85005720001,5.8430698E11,67
85005727041,5.8430698E11,67
85005727044,5.8430698E11,67
85005719934,5.8430698E11,67
85005727042,5.8430698E11,67
85005728088,5.8430698E11,67
85005720002,5.8430698E11,67
85005720003,5.8430698E11,67
85005727053,5.8430698E11,67
85005728332,5.8430698E11,67
85005720009,5.8430698E11,67
85005728064,5.8430698E11,67
85005720004,5.8430698E11,67
85005728333,5.8430698E11,67
85005727043,5.8430698E11,67
85005727045,5.8430698E11,67
85005727098,5.8430698E11,67
85005728341,5.8430698E11,67
85005728331,5.8430698E11,67
85005727049,5.8430698E11,67
85005727266,5.8430698E11,67
85005728229,5.8430698E11,67
85005720006,5.8430698E11,67
85005727046,5.8430698E11,67
85005728125,5.8430698E11,67
85005727047,5.8430698E11,67
85005727048,5.8430698E11,67
85005728234,5.8430698E11,67
85005720007,5.8430698E11,67
85005727096,5.8430698E11,67
85005727104,5.8430698E11,67
85005727102,5.8430698E11,67
85005806708,5.7558598E11,66
85005806719,5.7558598E11,66
85005798142,5.7558598E11,66
85005798141,5.7558598E11,66
85005798152,5.7558598E11,66
85005798151,5.7558598E11,66
85005798154,5.7558598E11,66
85005798066,5.7558598E11,66
85005806707,5.7558598E11,66
85005797226,5.7558598E11,66
85005798143,5.7558598E11,66
85005797217,5.7558598E11,66
85005806711,5.7558598E11,66
85005798149,5.7558598E11,66
85005806704,5.7558598E11,66
85005798146,5.7558598E11,66
85005790669,5.7558598E11,66
85005798145,5.7558598E11,66
85005798150,5.7558598E11,66
85005806953,5.7558598E11,66
85005798147,5.7558598E11,66
85005806694,5.7558598E11,66
85005797218,5.7558598E11,66
85005797222,5.7558598E11,66
85005798165,5.7558598E11,66
85005805713,5.7558598E11,66
85005798167,5.7558598E11,66
85005806695,5.7558598E11,66
85005798163,5.7558598E11,66
85005805666,5.7558598E11,66
85005805665,5.7558598E11,66
85005798164,5.7558598E11,66
85005806697,5.7558598E11,66
85005805664,5.7558598E11,66
85005805719,5.7558598E11,66
85005806951,5.7558598E11,66
85005798219,5.7558598E11,66
85005798222,5.7558598E11,66
85005798220,5.7558598E11,66
85005798221,5.7558598E11,66
85005798223,5.7558598E11,66
85005797972,5.7558598E11,66
85005798224,5.7558598E11,66
85005805662,5.7558598E11,66
85005805686,5.7558598E11,66
85005798230,5.7558598E11,66
85005805656,5.7558598E11,66
85005805645,5.7558598E11,66
85005805646,5.7558598E11,66
85005797973,5.7558598E11,66
85005798225,5.7558598E11,66
85005805657,5.7558598E11,66
85005806935,5.7558598E11,66
85005798233,5.7558598E11,66
85005805661,5.7558598E11,66
85005798226,5.7558598E11,66
85005805647,5.7558598E11,66
85005806718,5.7558598E11,66
85005806700,5.7558598E11,66
85005805653,5.7558598E11,66
85005798227,5.7558598E11,66
85005805648,5.7558598E11,66
85005805654,5.7558598E11,66
85005805659,5.7558598E11,66
85005805655,5.7558598E11,66
85005798234,5.7558598E11,66
85005806703,5.7558598E11,66
85005805651,5.7558598E11,66
85005805652,5.7558598E11,66
85005805649,5.7558598E11,66
85005805650,5.7558598E11,66
85005805891,5.7558598E11,66
85005806866,5.7558598E11,66
85005805658,5.7558598E11,66
85005798228,5.7558598E11,66
85005806726,5.7558598E11,66
85005798229,5.7558598E11,66
85005805663,5.7558598E11,66
85005805660,5.7558598E11,66
85005798231,5.7558598E11,66
85005798232,5.7558598E11,66
85005805717,5.7558598E11,66
85005805669,5.7558598E11,66
85005805731,5.7558598E11,66
85005798240,5.7558598E11,66
85005798241,5.7558598E11,66
85005806881,5.7558598E11,66
85005878840,5.6686497E11,65
85005887615,5.6686497E11,65
85005871167,5.6686497E11,65
85005887613,5.6686497E11,65
85005878836,5.6686497E11,65
85005877885,5.6686497E11,65
85005878837,5.6686497E11,65
85005878839,5.6686497E11,65
85005878838,5.6686497E11,65
85005887611,5.6686497E11,65
85005877894,5.6686497E11,65
85005887610,5.6686497E11,65
85005877956,5.6686497E11,65
85005877886,5.6686497E11,65
85005887871,5.6686497E11,65
85005877887,5.6686497E11,65
85005877890,5.6686497E11,65
85005877895,5.6686497E11,65
85005877893,5.6686497E11,65
85005878843,5.6686497E11,65
85005877889,5.6686497E11,65
85005887601,5.6686497E11,65
85005871166,5.6686497E11,65
85005871169,5.6686497E11,65
85005887872,5.6686497E11,65
85005878866,5.6686497E11,65
85005871168,5.6686497E11,65
85005886546,5.6686497E11,65
85005886547,5.6686497E11,65
85005878858,5.6686497E11,65
85005886543,5.6686497E11,65
85005878854,5.6686497E11,65
85005886603,5.6686497E11,65
85005886540,5.6686497E11,65
85005878855,5.6686497E11,65
85005886541,5.6686497E11,65
85005886542,5.6686497E11,65
85005886539,5.6686497E11,65
85005886563,5.6686497E11,65
85005886537,5.6686497E11,65
85005887604,5.6686497E11,65
85005886538,5.6686497E11,65
85005887605,5.6686497E11,65
85005886566,5.6686497E11,65
85005886565,5.6686497E11,65
85005878912,5.6686497E11,65
85005886532,5.6686497E11,65
85005886523,5.6686497E11,65
85005886530,5.6686497E11,65
85005878913,5.6686497E11,65
85005886531,5.6686497E11,65
85005886517,5.6686497E11,65
85005886516,5.6686497E11,65
85005886515,5.6686497E11,65
85005887874,5.6686497E11,65
85005878914,5.6686497E11,65
85005886518,5.6686497E11,65
85005886536,5.6686497E11,65
85005886520,5.6686497E11,65
85005878916,5.6686497E11,65
85005878921,5.6686497E11,65
85005886529,5.6686497E11,65
85005887875,5.6686497E11,65
85005878915,5.6686497E11,65
85005878923,5.6686497E11,65
85005886535,5.6686497E11,65
85005878917,5.6686497E11,65
85005886519,5.6686497E11,65
85005878856,5.6686497E11,65
85005886602,5.6686497E11,65
85005886522,5.6686497E11,65
85005886521,5.6686497E11,65
85005887624,5.6686497E11,65
85005878922,5.6686497E11,65
85005878920,5.6686497E11,65
85005878918,5.6686497E11,65
85005887609,5.6686497E11,65
85005878926,5.6686497E11,65
85005886524,5.6686497E11,65
85005886527,5.6686497E11,65
85005886525,5.6686497E11,65
85005878919,5.6686497E11,65
85005886607,5.6686497E11,65
85005886601,5.6686497E11,65
85005886526,5.6686497E11,65
85005886528,5.6686497E11,65
85005887803,5.6686497E11,65
85005887804,5.6686497E11,65
85005887808,5.6686497E11,65
85005886533,5.6686497E11,65
85005887806,5.6686497E11,65
85005886534,5.6686497E11,65
85005878927,5.6686497E11,65
85005878925,5.6686497E11,65
85005886588,5.6686497E11,65
85005878924,5.6686497E11,65
85005886589,5.6686497E11,65
85005878936,5.6686497E11,65
85005887770,5.6686497E11,65
85005961957,5.5814396E11,64
85005961003,5.5814396E11,64
85005961954,5.5814396E11,64
85005971332,5.5814396E11,64
85005961955,5.5814396E11,64
85005961965,5.5814396E11,64
85005961960,5.5814396E11,64
85005971081,5.5814396E11,64
85005954022,5.5814396E11,64
85005961956,5.5814396E11,64
85005961959,5.5814396E11,64
85005961004,5.5814396E11,64
85005971329,5.5814396E11,64
85005961961,5.5814396E11,64
85005961011,5.5814396E11,64
85005961958,5.5814396E11,64
85005961966,5.5814396E11,64
85005961962,5.5814396E11,64
85005961963,5.5814396E11,64
85005971078,5.5814396E11,64
85005961010,5.5814396E11,64
85005961964,5.5814396E11,64
85005961006,5.5814396E11,64
85005971093,5.5814396E11,64
85005971065,5.5814396E11,64
85005961005,5.5814396E11,64
85005971066,5.5814396E11,64
85005961008,5.5814396E11,64
85005961989,5.5814396E11,64
85005961990,5.5814396E11,64
85005961012,5.5814396E11,64
85005961014,5.5814396E11,64
85005971067,5.5814396E11,64
85005961979,5.5814396E11,64
85005961978,5.5814396E11,64
85005954023,5.5814396E11,64
85005961975,5.5814396E11,64
85005961753,5.5814396E11,64
85005969957,5.5814396E11,64
85005969956,5.5814396E11,64
85005969953,5.5814396E11,64
85005969955,5.5814396E11,64
85005969954,5.5814396E11,64
85005969952,5.5814396E11,64
85005962054,5.5814396E11,64
85005971344,5.5814396E11,64
85005969949,5.5814396E11,64
85005969961,5.5814396E11,64
85005962041,5.5814396E11,64
85005962049,5.5814396E11,64
85005962051,5.5814396E11,64
85005969946,5.5814396E11,64
85005969936,5.5814396E11,64
85005969934,5.5814396E11,64
85005969947,5.5814396E11,64
85005962042,5.5814396E11,64
85005969935,5.5814396E11,64
85005962044,5.5814396E11,64
85005969945,5.5814396E11,64
85005962043,5.5814396E11,64
85005962053,5.5814396E11,64
85005962045,5.5814396E11,64
85005969937,5.5814396E11,64
85005962052,5.5814396E11,64
85005971324,5.5814396E11,64
85005969938,5.5814396E11,64
85005969939,5.5814396E11,64
85005969986,5.5814396E11,64
85005969948,5.5814396E11,64
85005962046,5.5814396E11,64
85005969943,5.5814396E11,64
85005971309,5.5814396E11,64
85005971308,5.5814396E11,64
85005969940,5.5814396E11,64
85005962047,5.5814396E11,64
85005969958,5.5814396E11,64
85005969944,5.5814396E11,64
85005971325,5.5814396E11,64
85005969941,5.5814396E11,64
85005962048,5.5814396E11,64
85005970193,5.5814396E11,64
85005962050,5.5814396E11,64
85005971230,5.5814396E11,64
85005961752,5.5814396E11,64
85005969942,5.5814396E11,64
85005969950,5.5814396E11,64
85005969959,5.5814396E11,64
85005971238,5.5814396E11,64
85005969951,5.5814396E11,64
85005961974,5.5814396E11,64
85005969960,5.5814396E11,64
85005970020,5.5814396E11,64
85005970019,5.5814396E11,64
85005962061,5.5814396E11,64
85006047813,5.49422989E11,63
85006046849,5.49422989E11,63
85006047812,5.49422989E11,63
85006047811,5.49422989E11,63
85006047820,5.49422989E11,63
85006047814,5.49422989E11,63
85006047815,5.49422989E11,63
85006057122,5.49422989E11,63
85006057383,5.49422989E11,63
85006047817,5.49422989E11,63
85006047819,5.49422989E11,63
85006047754,5.49422989E11,63
85006046846,5.49422989E11,63
85006046847,5.49422989E11,63
85006046848,5.49422989E11,63
85006047816,5.49422989E11,63
85006047818,5.49422989E11,63
85006057392,5.49422989E11,63
85006047907,5.49422989E11,63
85006047824,5.49422989E11,63
85006047821,5.49422989E11,63
85006046852,5.49422989E11,63
85006057391,5.49422989E11,63
85006047822,5.49422989E11,63
85006057087,5.49422989E11,63
85006046850,5.49422989E11,63
85006039684,5.49422989E11,63
85006057090,5.49422989E11,63
85006057089,5.49422989E11,63
85006047841,5.49422989E11,63
85006046853,5.49422989E11,63
85006046855,5.49422989E11,63
85006047832,5.49422989E11,63
85006055958,5.49422989E11,63
85006039686,5.49422989E11,63
85006055952,5.49422989E11,63
85006055950,5.49422989E11,63
85006055951,5.49422989E11,63
85006055949,5.49422989E11,63
85006055970,5.49422989E11,63
85006057128,5.49422989E11,63
85006047895,5.49422989E11,63
85006047894,5.49422989E11,63
85006055929,5.49422989E11,63
85006055943,5.49422989E11,63
85006055946,5.49422989E11,63
85006055941,5.49422989E11,63
85006047898,5.49422989E11,63
85006055930,5.49422989E11,63
85006055932,5.49422989E11,63
85006055931,5.49422989E11,63
85006055944,5.49422989E11,63
85006047897,5.49422989E11,63
85006055945,5.49422989E11,63
85006057093,5.49422989E11,63
85006055980,5.49422989E11,63
85006055933,5.49422989E11,63
85006056007,5.49422989E11,63
85006055934,5.49422989E11,63
85006047896,5.49422989E11,63
85006057121,5.49422989E11,63
85006055986,5.49422989E11,63
85006057390,5.49422989E11,63
85006055942,5.49422989E11,63
85006055935,5.49422989E11,63
85006047899,5.49422989E11,63
85006056005,5.49422989E11,63
85006056006,5.49422989E11,63
85006055937,5.49422989E11,63
85006057100,5.49422989E11,63
85006057436,5.49422989E11,63
85006055938,5.49422989E11,63
85006055936,5.49422989E11,63
85006055955,5.49422989E11,63
85006055939,5.49422989E11,63
85006057127,5.49422989E11,63
85006055940,5.49422989E11,63
85006057301,5.49422989E11,63
85006047900,5.49422989E11,63
85006057032,5.49422989E11,63
85006055948,5.49422989E11,63
85006055947,5.49422989E11,63
85006055953,5.49422989E11,63
85006057034,5.49422989E11,63
85006057033,5.49422989E11,63
85006055954,5.49422989E11,63
85006056015,5.49422989E11,63
85006056001,5.49422989E11,63
85006057024,5.49422989E11,63
85006057297,5.49422989E11,63
85006135871,5.40702015E11,62
85006134908,5.40702015E11,62
85006135870,5.40702015E11,62
85006135868,5.40702015E11,62
85006145391,5.40702015E11,62
85006135876,5.40702015E11,62
85006145684,5.40702015E11,62
85006135869,5.40702015E11,62
85006145683,5.40702015E11,62
85006134950,5.40702015E11,62
85006145392,5.40702015E11,62
85006134962,5.40702015E11,62
85006135872,5.40702015E11,62
85006135886,5.40702015E11,62
85006134909,5.40702015E11,62
85006135885,5.40702015E11,62
85006135873,5.40702015E11,62
85006135875,5.40702015E11,62
85006134906,5.40702015E11,62
85006135878,5.40702015E11,62
85006135880,5.40702015E11,62
85006135874,5.40702015E11,62
85006135877,5.40702015E11,62
85006135879,5.40702015E11,62
85006145665,5.40702015E11,62
85006127441,5.40702015E11,62
85006127443,5.40702015E11,62
85006134969,5.40702015E11,62
85006145371,5.40702015E11,62
85006145382,5.40702015E11,62
85006127442,5.40702015E11,62
85006144253,5.40702015E11,62
85006135891,5.40702015E11,62
85006144250,5.40702015E11,62
85006145669,5.40702015E11,62
85006144249,5.40702015E11,62
85006144298,5.40702015E11,62
85006135889,5.40702015E11,62
85006144248,5.40702015E11,62
85006145661,5.40702015E11,62
85006145372,5.40702015E11,62
85006144247,5.40702015E11,62
85006135972,5.40702015E11,62
85006135971,5.40702015E11,62
85006135973,5.40702015E11,62
85006135670,5.40702015E11,62
85006144226,5.40702015E11,62
85006144239,5.40702015E11,62
85006144229,5.40702015E11,62
85006144240,5.40702015E11,62
85006144231,5.40702015E11,62
85006144228,5.40702015E11,62
85006144227,5.40702015E11,62
85006135988,5.40702015E11,62
85006144265,5.40702015E11,62
85006144241,5.40702015E11,62
85006144268,5.40702015E11,62
85006145679,5.40702015E11,62
85006144230,5.40702015E11,62
85006135974,5.40702015E11,62
85006135981,5.40702015E11,62
85006144243,5.40702015E11,62
85006135980,5.40702015E11,62
85006145666,5.40702015E11,62
85006144232,5.40702015E11,62
85006144244,5.40702015E11,62
85006144297,5.40702015E11,62
85006135671,5.40702015E11,62
85006145676,5.40702015E11,62
85006135975,5.40702015E11,62
85006135976,5.40702015E11,62
85006135977,5.40702015E11,62
85006144233,5.40702015E11,62
85006135978,5.40702015E11,62
85006144273,5.40702015E11,62
85006144523,5.40702015E11,62
85006144279,5.40702015E11,62
85006144235,5.40702015E11,62
85006144238,5.40702015E11,62
85006144234,5.40702015E11,62
85006145589,5.40702015E11,62
85006144242,5.40702015E11,62
85006144236,5.40702015E11,62
85006144237,5.40702015E11,62
85006135979,5.40702015E11,62
85006145586,5.40702015E11,62
85006144246,5.40702015E11,62
85006144245,5.40702015E11,62
85006135985,5.40702015E11,62
85006135984,5.40702015E11,62
85006135986,5.40702015E11,62
85006145289,5.40702015E11,62
85006144316,5.40702015E11,62
85006145288,5.40702015E11,62
85006145287,5.40702015E11,62
85006144296,5.40702015E11,62
85006144314,5.40702015E11,62
85006145286,5.40702015E11,62
85006226686,5.31981009E11,61
85006226690,5.31981009E11,61
85006236787,5.31981009E11,61
85006226688,5.31981009E11,61
85006236760,5.31981009E11,61
85006236473,5.31981009E11,61
85006226689,5.31981009E11,61
85006226696,5.31981009E11,61
85006236784,5.31981009E11,61
85006236785,5.31981009E11,61
85006236471,5.31981009E11,61
85006226691,5.31981009E11,61
85006225741,5.31981009E11,61
85006226695,5.31981009E11,61
85006236470,5.31981009E11,61
85006225693,5.31981009E11,61
85006226694,5.31981009E11,61
85006225692,5.31981009E11,61
85006226692,5.31981009E11,61
85006225698,5.31981009E11,61
85006225752,5.31981009E11,61
85006236456,5.31981009E11,61
85006225699,5.31981009E11,61
85006236457,5.31981009E11,61
85006236770,5.31981009E11,61
85006225694,5.31981009E11,61
85006225700,5.31981009E11,61
85006218176,5.31981009E11,61
85006226697,5.31981009E11,61
85006218173,5.31981009E11,61
85006225755,5.31981009E11,61
85006225701,5.31981009E11,61
85006218175,5.31981009E11,61
85006226708,5.31981009E11,61
85006236772,5.31981009E11,61
85006226706,5.31981009E11,61
85006235236,5.31981009E11,61
85006235235,5.31981009E11,61
85006226781,5.31981009E11,61
85006235232,5.31981009E11,61
85006235233,5.31981009E11,61
85006236461,5.31981009E11,61
85006235295,5.31981009E11,61
85006235234,5.31981009E11,61
85006226766,5.31981009E11,61
85006235214,5.31981009E11,61
85006226507,5.31981009E11,61
85006235224,5.31981009E11,61
85006236769,5.31981009E11,61
85006226707,5.31981009E11,61
85006235262,5.31981009E11,61
85006235213,5.31981009E11,61
85006235223,5.31981009E11,61
85006235225,5.31981009E11,61
85006226777,5.31981009E11,61
85006235229,5.31981009E11,61
85006235228,5.31981009E11,61
85006236773,5.31981009E11,61
85006236774,5.31981009E11,61
85006235215,5.31981009E11,61
85006235217,5.31981009E11,61
85006226768,5.31981009E11,61
85006226767,5.31981009E11,61
85006235231,5.31981009E11,61
85006236496,5.31981009E11,61
85006235218,5.31981009E11,61
85006235267,5.31981009E11,61
85006235216,5.31981009E11,61
85006235219,5.31981009E11,61
85006235227,5.31981009E11,61
85006235266,5.31981009E11,61
85006236488,5.31981009E11,61
85006235226,5.31981009E11,61
85006235272,5.31981009E11,61
85006226506,5.31981009E11,61
85006226770,5.31981009E11,61
85006236480,5.31981009E11,61
85006236467,5.31981009E11,61
85006235275,5.31981009E11,61
85006235293,5.31981009E11,61
85006235220,5.31981009E11,61
85006226775,5.31981009E11,61
85006226771,5.31981009E11,61
85006235222,5.31981009E11,61
85006226769,5.31981009E11,61
85006226772,5.31981009E11,61
85006226773,5.31981009E11,61
85006226776,5.31981009E11,61
85006226782,5.31981009E11,61
85006235221,5.31981009E11,61
85006236686,5.31981009E11,61
85006236712,5.31981009E11,61
85006226774,5.31981009E11,61
85006226778,5.31981009E11,61
85006236557,5.31981009E11,61
85006236687,5.31981009E11,61
85006236709,5.31981009E11,61
85006226779,5.31981009E11,61
85006235230,5.31981009E11,61
85006226780,5.31981009E11,61
85006226787,5.31981009E11,61
85006236395,5.31981009E11,61
85006235301,5.31981009E11,61
85006226786,5.31981009E11,61
85006320027,5.23260002E11,60
85006330096,5.23260002E11,60
85006330083,5.23260002E11,60
85006320028,5.23260002E11,60
85006330443,5.23260002E11,60
85006320031,5.23260002E11,60
85006320030,5.23260002E11,60
85006330080,5.23260002E11,60
85006320033,5.23260002E11,60
85006319009,5.23260002E11,60
85006319010,5.23260002E11,60
85006319011,5.23260002E11,60
85006320032,5.23260002E11,60
85006319012,5.23260002E11,60
85006320034,5.23260002E11,60
85006319013,5.23260002E11,60
85006320039,5.23260002E11,60
85006320035,5.23260002E11,60
85006320040,5.23260002E11,60
85006320038,5.23260002E11,60
85006330067,5.23260002E11,60
85006319014,5.23260002E11,60
85006319016,5.23260002E11,60
85006330097,5.23260002E11,60
85006320037,5.23260002E11,60
85006330390,5.23260002E11,60
85006320036,5.23260002E11,60
85006319015,5.23260002E11,60
85006330415,5.23260002E11,60
85006330094,5.23260002E11,60
85006330095,5.23260002E11,60
85006330070,5.23260002E11,60
85006320047,5.23260002E11,60
85006311323,5.23260002E11,60
85006320048,5.23260002E11,60
85006328841,5.23260002E11,60
85006328842,5.23260002E11,60
85006320044,5.23260002E11,60
85006330071,5.23260002E11,60
85006328861,5.23260002E11,60
85006328838,5.23260002E11,60
85006319857,5.23260002E11,60
85006330073,5.23260002E11,60
85006320122,5.23260002E11,60
85006320123,5.23260002E11,60
85006320105,5.23260002E11,60
85006320104,5.23260002E11,60
85006328890,5.23260002E11,60
85006320108,5.23260002E11,60
85006320107,5.23260002E11,60
85006320106,5.23260002E11,60
85006320120,5.23260002E11,60
85006319856,5.23260002E11,60
85006319855,5.23260002E11,60
85006328816,5.23260002E11,60
85006320121,5.23260002E11,60
85006320110,5.23260002E11,60
85006328869,5.23260002E11,60
85006328817,5.23260002E11,60
85006328815,5.23260002E11,60
85006320118,5.23260002E11,60
85006320109,5.23260002E11,60
85006320111,5.23260002E11,60
85006328818,5.23260002E11,60
85006320045,5.23260002E11,60
85006328819,5.23260002E11,60
85006328874,5.23260002E11,60
85006328833,5.23260002E11,60
85006328830,5.23260002E11,60
85006328828,5.23260002E11,60
85006328827,5.23260002E11,60
85006328831,5.23260002E11,60
85006328825,5.23260002E11,60
85006320112,5.23260002E11,60
85006320113,5.23260002E11,60
85006328820,5.23260002E11,60
85006320115,5.23260002E11,60
85006320114,5.23260002E11,60
85006330397,5.23260002E11,60
85006328832,5.23260002E11,60
85006330093,5.23260002E11,60
85006320116,5.23260002E11,60
85006328821,5.23260002E11,60
85006328834,5.23260002E11,60
85006328839,5.23260002E11,60
85006328824,5.23260002E11,60
85006330387,5.23260002E11,60
85006320117,5.23260002E11,60
85006328826,5.23260002E11,60
85006328823,5.23260002E11,60
85006320119,5.23260002E11,60
85006328822,5.23260002E11,60
85006328829,5.23260002E11,60
85006328835,5.23260002E11,60
85006329993,5.23260002E11,60
85006328837,5.23260002E11,60
85006328836,5.23260002E11,60
85006328897,5.23260002E11,60
85006330008,5.23260002E11,60
85006328900,5.23260002E11,60
85006328904,5.23260002E11,60
85006320128,5.23260002E11,60
85006320127,5.23260002E11,60
85006415882,5.14538996E11,59
85006415873,5.14538996E11,59
85006426643,5.14538996E11,59
85006415879,5.14538996E11,59
85006414729,5.14538996E11,59
85006426312,5.14538996E11,59
85006415875,5.14538996E11,59
85006414739,5.14538996E11,59
85006415874,5.14538996E11,59
85006414785,5.14538996E11,59
85006426308,5.14538996E11,59
85006415876,5.14538996E11,59
85006415878,5.14538996E11,59
85006426619,5.14538996E11,59
85006415877,5.14538996E11,59
85006426289,5.14538996E11,59
85006414730,5.14538996E11,59
85006426620,5.14538996E11,59
85006414743,5.14538996E11,59
85006414736,5.14538996E11,59
85006426290,5.14538996E11,59
85006414737,5.14538996E11,59
85006414733,5.14538996E11,59
85006414731,5.14538996E11,59
